GIS건물통합식별번호,고유번호,법정동코드,법정동명,특수지구분코드,특수지구분명,지번,건물식별번호,집합건물구분코드,집합건물구분,대장종류코드,대장종류,건물명,건물동명,건물연면적,건축물구조코드,건축물구조명,주요용도코드,주요용도명,건물높이,지상층수,지하층수,허가일자,사용승인일자,건물연령,연령대구분코드,연령대구분명,연령대5계급코드,연령대5계급명,데이터기준일자,원천시도시군구코드
1938331223054200647600000000,2872036022109600002,2872036022,인천광역시 옹진군 영흥면 내리,1,일반,960-2,106316261,1,일반건축물,2,일반건축물대장,,"",1430.500000000,11,벽돌구조,10000,교육연구시설,0.000000000,2,"","",1938-07-01,89,09,80대,090,90세미만,2026-08-05,28720
2004331656144186374900000000,2872036022101800001,2872036022,인천광역시 옹진군 영흥면 내리,1,일반,180-1,106315881,1,일반건축물,2,일반건축물대장,,"",99.540000000,11,벽돌구조,01000,단독주택,3.200000000,1,"","",2004-01-08,23,03,20대,025,25세미만,2026-08-05,28720
2004331573944187908100000000,2872036022101800024,2872036022,인천광역시 옹진군 영흥면 내리,1,일반,180-24,106315883,1,일반건축물,2,일반건축물대장,,"",686.300000000,21,철근콘크리트구조,04000,제2종근린생활시설,12.500000000,4,1,2002-08-30,2004-03-25,23,03,20대,025,25세미만,2026-08-05,28720
2010331405264188258200000000,2872036022101790123,2872036022,인천광역시 옹진군 영흥면 내리,1,일반,179-123,10631100176891,1,일반건축물,2,일반건축물대장,,"",158.000000000,32,경량철골구조,01000,단독주택,5.800000000,1,0,2006-10-04,2010-09-17,17,02,10대,020,20세미만,2026-08-05,28720
1998310695124091628000000000,2872037022107570001,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,757-1,106317415,1,일반건축물,2,일반건축물대장,,"",242.420000000,11,벽돌구조,04000,제2종근린생활시설,4.200000000,1,"",1998-03-21,1998-08-28,29,03,20대,030,30세미만,2026-08-05,28720
2017133047254086786300000000,2872037022107570010,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,757-10,10631100196820,1,일반건축물,2,일반건축물대장,자월면 이작리 757-10 단독주택 (장순실),주건축물제1동,197.510000000,31,일반철골구조,01000,단독주택,7.800000000,2,0,2009-03-03,2017-03-07,10,02,10대,015,15세미만,2026-08-05,28720
2002311772134087154100000000,2872037022104850000,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,485,106317359,1,일반건축물,2,일반건축물대장,,주건축물제1동,73.440000000,12,블록구조,01000,단독주택,3.000000000,1,0,"",2002-06-26,25,03,20대,030,30세미만,2026-08-05,28720
2003311765604086816900000000,2872037022104740001,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,474-1,106317348,1,일반건축물,2,일반건축물대장,,주건축물제1동,228.320000000,11,벽돌구조,01000,단독주택,3.500000000,2,"","",2003-04-25,24,03,20대,025,25세미만,2026-08-05,28720
1996311789344087117600000000,2872037022104790000,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,479,106317357,1,일반건축물,2,일반건축물대장,,"",98.000000000,12,블록구조,01000,단독주택,0.000000000,1,"","",1996-06-24,31,04,30대,035,35세미만,2026-08-05,28720
2011311632344086943600000000,2872037022104650001,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,465-1,10631100178951,1,일반건축물,2,일반건축물대장,,가동,92.180000000,11,벽돌구조,01000,단독주택,4.400000000,1,0,2007-08-07,2011-09-07,16,02,10대,020,20세미만,2026-08-05,28720
2011311615644087025600000000,2872037022104650001,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,465-1,10631100178952,1,일반건축물,2,일반건축물대장,,나동,32.850000000,32,경량철골구조,01000,단독주택,4.300000000,1,0,2007-08-07,2011-09-07,16,02,10대,020,20세미만,2026-08-05,28720
2011311613624086947500000000,2872037022104650001,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,465-1,10631100178953,1,일반건축물,2,일반건축물대장,,다동,37.350000000,32,경량철골구조,01000,단독주택,4.300000000,1,0,2007-08-07,2011-09-07,16,02,10대,020,20세미만,2026-08-05,28720
2016133989294081777200000000,2872037022104660002,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,466-2,10631100195481,1,일반건축물,2,일반건축물대장,,주건축물제1동,139.350000000,32,경량철골구조,01000,단독주택,5.100000000,1,0,2011-04-25,2016-09-13,11,02,10대,015,15세미만,2026-08-05,28720
2006311726654086763000000000,2872037022104690003,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,469-3,106317346,1,일반건축물,2,일반건축물대장,,"",261.660000000,11,벽돌구조,01000,단독주택,7.800000000,2,"",2006-03-29,2006-05-29,21,03,20대,025,25세미만,2026-08-05,28720
1999311702824086672300000000,2872037022104690002,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,469-2,106317345,1,일반건축물,2,일반건축물대장,,,160.000000000,32,경량철골구조,01000,단독주택,3.000000000,1,,"",1999-11-22,28,03,20대,030,30세미만,2026-08-05,28720
2017134017204081434400000000,2872037022104660005,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,466-5,10631100197759,1,일반건축물,2,일반건축물대장,,주건축물제1동,121.590000000,32,경량철골구조,01000,단독주택,5.100000000,1,0,2011-04-25,2017-06-08,10,02,10대,015,15세미만,2026-08-05,28720
2008311659444086131600000000,2872037022104630000,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,463,10631100171873,1,일반건축물,2,일반건축물대장,,"",103.500000000,11,벽돌구조,01000,단독주택,4.500000000,1,0,2007-03-27,2008-04-01,19,02,10대,020,20세미만,2026-08-05,28720
2007311689254085939600000000,2872037022104610001,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,461-1,106317343,1,일반건축물,2,일반건축물대장,,"",149.800000000,21,철근콘크리트구조,01000,단독주택,6.100000000,2,"","",2007-04-02,20,03,20대,025,25세미만,2026-08-05,28720
2015134043194080992800000000,2872037022104610000,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,461,10631100189820,1,일반건축물,2,일반건축물대장,,주건축물제1동,15.840000000,51,일반목구조,01000,단독주택,4.100000000,1,0,"",2015-05-14,12,02,10대,015,15세미만,2026-08-05,28720
2006311723044086251400000000,2872037022104530000,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,453,106317339,1,일반건축물,2,일반건축물대장,,"",190.690000000,21,철근콘크리트구조,01000,단독주택,7.800000000,2,"","",2006-02-10,21,03,20대,025,25세미만,2026-08-05,28720
1998134079954080678100000000,2872037022104590000,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,459,106317342,1,일반건축물,2,일반건축물대장,,"",434.090000000,11,벽돌구조,01000,단독주택,7.400000000,2,1,1998-08-19,1998-12-16,29,03,20대,030,30세미만,2026-08-05,28720
2006311722304085427400000000,2872037022104580000,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,458,106317340,1,일반건축물,2,일반건축물대장,.,.,245.810000000,31,일반철골구조,01000,단독주택,9.240000000,2,"","",2006-07-21,21,03,20대,025,25세미만,2026-08-05,28720
1997312933964078819000000000,2872037022103910004,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,391-4,106317331,1,일반건축물,2,일반건축물대장,,"",185.267000000,11,벽돌구조,01000,단독주택,4.150000000,2,"",1996-12-30,1997-10-07,30,04,30대,035,35세미만,2026-08-05,28720
2005313149474076127100000000,2872037022103930008,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,393-8,106317336,1,일반건축물,2,일반건축물대장,목장불해변 공중화장실,,50.040000000,21,철근콘크리트구조,03000,제1종근린생활시설,4.350000000,1,1,"",2005-12-09,22,03,20대,025,25세미만,2026-08-05,28720
2006313142144076245800000000,2872037022103930005,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,393-5,106317333,1,일반건축물,2,일반건축물대장,,3동,60.900000000,32,경량철골구조,01000,단독주택,4.000000000,1,"","",2006-11-01,21,03,20대,025,25세미만,2026-08-05,28720
2006313125974076103200000000,2872037022103930005,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,393-5,106317334,1,일반건축물,2,일반건축물대장,,1동,127.200000000,32,경량철골구조,01000,단독주택,4.000000000,1,"","",2006-11-01,21,03,20대,025,25세미만,2026-08-05,28720
2007313480974074009100000000,2872037022103480002,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,348-2,10631100171428,1,일반건축물,2,일반건축물대장,,"",86.070000000,51,일반목구조,01000,단독주택,5.900000000,2,0,2007-01-15,2007-12-27,20,03,20대,025,25세미만,2026-08-05,28720
2015136031824069458600000000,2872037022103480016,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,348-16,10631100191460,1,일반건축물,2,일반건축물대장,,주건축물제1동,160.690000000,51,일반목구조,01000,단독주택,7.000000000,2,0,2011-11-07,2015-09-04,12,02,10대,015,15세미만,2026-08-05,28720
2015136061474069427800000000,2872037022103480021,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,348-21,10631100191461,1,일반건축물,2,일반건축물대장,,주건축물제1동,152.520000000,51,일반목구조,01000,단독주택,9.100000000,2,0,2011-11-07,2015-09-04,12,02,10대,015,15세미만,2026-08-05,28720
2013135716324067808500000000,2872037022103450002,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,345-2,10631100184055,1,일반건축물,2,일반건축물대장,,"",112.510000000,11,벽돌구조,01000,단독주택,7.750000000,2,0,2013-02-25,2013-10-17,14,02,10대,015,15세미만,2026-08-05,28720
2007313357404072704800000000,2872037022103450000,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,345,106317324,1,일반건축물,2,일반건축물대장,,주건축물제1동,99.500000000,31,일반철골구조,01000,단독주택,0.000000000,2,"","",2007-04-02,20,03,20대,025,25세미만,2026-08-05,28720
2011313424704072276600000000,2872037022103380001,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,338-1,10631100178973,1,일반건축물,2,일반건축물대장,대한예수교장로회계남교회,주건축물제1동,100.800000000,21,철근콘크리트구조,04000,제2종근린생활시설,5.800000000,1,0,2008-12-19,2011-09-20,16,02,10대,020,20세미만,2026-08-05,28720
2011313434594072278800000000,2872037022103380001,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,338-1,10631100178974,1,일반건축물,2,일반건축물대장,대한예수교장로회계남교회,주건축물제2동,154.440000000,21,철근콘크리트구조,01000,단독주택,4.800000000,2,0,2008-12-19,2011-09-20,16,02,10대,020,20세미만,2026-08-05,28720
2006313490604071325600000000,2872037022103340000,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,334,106317320,1,일반건축물,2,일반건축물대장,,"",219.220000000,32,경량철골구조,01000,단독주택,9.000000000,2,"","",2006-07-21,21,03,20대,025,25세미만,2026-08-05,28720
2011313499894071647100000000,2872037022103270000,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,327,10631100178409,1,일반건축물,2,일반건축물대장,,다동,18.000000000,32,경량철골구조,03000,제1종근린생활시설,3.500000000,1,"",2007-07-11,2011-05-24,16,02,10대,020,20세미만,2026-08-05,28720
2011313506834071684300000000,2872037022103270000,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,327,10631100178410,1,일반건축물,2,일반건축물대장,,라동,18.000000000,32,경량철골구조,18000,창고시설,3.500000000,1,"",2007-07-11,2011-05-24,16,02,10대,020,20세미만,2026-08-05,28720
2011313505424071484900000000,2872037022103270000,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,327,10631100178411,1,일반건축물,2,일반건축물대장,,마동,16.200000000,32,경량철골구조,18000,창고시설,3.500000000,1,"",2007-07-11,2011-05-24,16,02,10대,020,20세미만,2026-08-05,28720
2011313499414071528100000000,2872037022103270000,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,327,10631100178412,1,일반건축물,2,일반건축물대장,,바동,25.200000000,32,경량철골구조,04000,제2종근린생활시설,3.500000000,1,"",2007-07-11,2011-05-24,16,02,10대,020,20세미만,2026-08-05,28720
2011313510824071448600000000,2872037022103270000,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,327,10631100178413,1,일반건축물,2,일반건축물대장,,사동,15.000000000,32,경량철골구조,01000,단독주택,3.500000000,1,"",2007-07-11,2011-05-24,16,02,10대,020,20세미만,2026-08-05,28720
2011313498834071386600000000,2872037022103270000,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,327,10631100178848,1,일반건축물,2,일반건축물대장,,가동,195.990000000,11,벽돌구조,01000,단독주택,8.800000000,2,"",2011-06-14,2011-08-12,16,02,10대,020,20세미만,2026-08-05,28720
2007135838444066812400000000,2872037022103320003,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,332-3,106317319,1,일반건축물,2,일반건축물대장,,"",114.130000000,11,벽돌구조,01000,단독주택,3.000000000,1,"",2006-12-10,2007-01-23,20,03,20대,025,25세미만,2026-08-05,28720
2007313495294071739500000000,2872037022103320000,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,332,106317318,1,일반건축물,2,일반건축물대장,,"",82.760000000,51,일반목구조,01000,단독주택,7.200000000,2,0,2006-12-20,2007-04-02,20,03,20대,025,25세미만,2026-08-05,28720
2012313495384072063000000000,2872037022103310001,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,331-1,10631100181659,1,일반건축물,2,일반건축물대장,,"",75.530000000,11,벽돌구조,01000,단독주택,4.700000000,1,0,2012-05-14,2012-11-26,15,02,10대,020,20세미만,2026-08-05,28720
1991313510914071799500000000,2872037022103310000,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,331,106317317,1,일반건축물,2,일반건축물대장,,"",144.760000000,11,벽돌구조,01000,단독주택,0.000000000,1,"","","",36,04,30대,040,40세미만,2026-08-05,28720
1993313550514072121100000000,2872037022103600000,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,360,106317330,1,일반건축물,2,일반건축물대장,,"",101.800000000,11,벽돌구조,01000,단독주택,0.000000000,1,"","",1993-01-06,34,04,30대,035,35세미만,2026-08-05,28720
2015135823754067175100000000,2872037022103390000,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,339,10631100189718,1,일반건축물,2,일반건축물대장,,주건축물제1동,59.330000000,11,벽돌구조,01000,단독주택,3.650000000,1,0,"",2015-01-16,12,02,10대,015,15세미만,2026-08-05,28720
2012313474094072944200000000,2872037022103480001,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,348-1,10631100181196,1,일반건축물,2,일반건축물대장,,"",198.210000000,11,벽돌구조,01000,단독주택,7.850000000,2,0,2012-03-23,2012-10-02,15,02,10대,020,20세미만,2026-08-05,28720
2008313519884072373700000000,2872037022103570000,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,357,10631100172728,1,일반건축물,2,일반건축물대장,,"",158.320000000,31,일반철골구조,01000,단독주택,7.800000000,2,0,2006-11-09,2008-08-25,19,02,10대,020,20세미만,2026-08-05,28720
1950313501114072337000000000,2872037022103530000,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,353,106317328,1,일반건축물,2,일반건축물대장,,"",130.660000000,12,블록구조,01000,단독주택,0.000000000,1,"","",1950-06-02,77,08,70대,080,80세미만,2026-08-05,28720
1997313483254072214400000000,2872037022103380000,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,338,106317321,1,일반건축물,2,일반건축물대장,,가동,73.390000000,12,블록구조,01000,단독주택,2.700000000,1,"",1997-10-29,1997-12-01,30,04,30대,035,35세미만,2026-08-05,28720
2006313486654072130000000000,2872037022103380000,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,338,106317322,1,일반건축물,2,일반건축물대장,,나동,74.120000000,11,벽돌구조,01000,단독주택,7.000000000,2,"","",2006-06-16,21,03,20대,025,25세미만,2026-08-05,28720
2011313546684071903900000000,2872037022103600001,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,360-1,10631100177649,1,일반건축물,2,일반건축물대장,,"",99.000000000,32,경량철골구조,01000,단독주택,4.700000000,1,0,2010-06-03,2011-01-11,16,02,10대,020,20세미만,2026-08-05,28720
1968313646944070986200000000,2872037022201640001,2872037022,인천광역시 옹진군 자월면 이작리,2,산,164-1,106317430,1,일반건축물,2,일반건축물대장,,"",93.870000000,11,벽돌구조,10000,교육연구시설,0.000000000,1,"","","",59,06,50대,060,60세미만,2026-08-05,28720
2010135883044066186700000000,2872037022103260000,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,326,10631100175688,1,일반건축물,2,일반건축물대장,,"",237.640000000,31,일반철골구조,01000,단독주택,9.000000000,2,"",2008-10-23,2010-02-26,17,02,10대,020,20세미만,2026-08-05,28720
2012313536704071703700000000,2872037022103150000,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,315,10631100180716,1,일반건축물,2,일반건축물대장,,"",52.050000000,32,경량철골구조,01000,단독주택,4.500000000,1,0,2011-06-21,2012-07-18,15,02,10대,020,20세미만,2026-08-05,28720
2013313578664071482700000000,2872037022103070000,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,307,10631100182776,1,일반건축물,2,일반건축물대장,,"",66.200000000,32,경량철골구조,01000,단독주택,4.800000000,1,0,2012-06-28,2013-05-27,14,02,10대,015,15세미만,2026-08-05,28720
2016135967794066205200000000,2872037022103000000,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,300,10631100194379,1,일반건축물,2,일반건축물대장,,주건축물제1동,128.000000000,32,경량철골구조,04000,제2종근린생활시설,7.200000000,1,0,2016-02-18,2016-05-25,11,02,10대,015,15세미만,2026-08-05,28720
2005313661354071789900000000,2872037022102880000,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,288,106317311,1,일반건축물,2,일반건축물대장,,주건축물제1동,98.000000000,51,일반목구조,01000,단독주택,4.500000000,1,"","",2005-01-31,22,03,20대,025,25세미만,2026-08-05,28720
2014136010494066275100000000,2872037022102940000,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,294,10631100187918,1,일반건축물,2,일반건축물대장,,주건축물제1동,105.650000000,39,기타강구조,01000,단독주택,6.100000000,2,0,2014-06-25,2014-12-29,13,02,10대,015,15세미만,2026-08-05,28720
1957311167194090561200000000,2872037022105690000,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,569,106317381,1,일반건축물,2,일반건축물대장,이작분교,1동,354.390000000,11,벽돌구조,Z8000,교육연구및복지시설,6.000000000,1,"","","",70,08,70대,075,75세미만,2026-08-05,28720
2004311178254090412200000000,2872037022105690000,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,569,106317383,1,일반건축물,2,일반건축물대장,이작분교,2동,149.700000000,21,철근콘크리트구조,10000,교육연구시설,7.400000000,2,"","",2004-01-28,23,03,20대,025,25세미만,2026-08-05,28720
0000133650004085897700000000,2872037022105400000,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,540,10631100184435,1,일반건축물,2,일반건축물대장,,"",71.170000000,32,경량철골구조,01000,단독주택,3.500000000,1,"","",2013-11-29,14,02,10대,015,15세미만,2026-08-05,28720
1950133661944085958100000000,2872037022105410006,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,541-6,10631100186495,1,일반건축물,2,일반건축물대장,,"",55.640000000,11,벽돌구조,01000,단독주택,4.200000000,1,"","",1950-04-07,77,08,70대,080,80세미만,2026-08-05,28720
0000311275924090908500000000,2872037022105410001,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,541-1,10631100174853,1,일반건축물,2,일반건축물대장,,"",83.190000000,32,경량철골구조,01000,단독주택,4.500000000,1,"","",2009-10-30,18,02,10대,020,20세미만,2026-08-05,28720
1992311318994091030600000000,2872037022105320000,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,532,106317371,1,일반건축물,2,일반건축물대장,,,80.960000000,32,경량철골구조,01000,단독주택,0.000000000,1,,"",1992-12-30,35,04,30대,040,40세미만,2026-08-05,28720
2009311356164091517800000000,2872037022104950001,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,495-1,10631100173875,1,일반건축물,2,일반건축물대장,,B동,40.050000000,51,일반목구조,01000,단독주택,5.000000000,1,0,2006-09-26,2009-04-23,18,02,10대,020,20세미만,2026-08-05,28720
1986311351274090942700000000,2872037022105280000,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,528,106317370,1,일반건축물,2,일반건축물대장,,"",50.850000000,12,블록구조,01000,단독주택,0.000000000,1,"","",1986-11-20,41,05,40대,045,45세미만,2026-08-05,28720
2000311384184090556400000000,2872037022105250000,2872037022,인천광역시 옹진군 자월면 이작리,1,일반,525,106317368,1,일반건축물,2,일반건축물대장,,"",83.880000000,32,경량철골구조,01000,단독주택,4.400000000,1,"","",2000-06-20,27,03,20대,030,30세미만,2026-08-05,28720
1983174322444795070600000000,2872034021101500000,2872034021,인천광역시 옹진군 대청면 대청리,1,일반,150,106313638,1,일반건축물,2,일반건축물대장,,"",75.650000000,11,벽돌구조,01000,단독주택,0.000000000,1,"","","",44,05,40대,045,45세미만,2026-08-05,28720
1983174324434794875300000000,2872034021101030000,2872034021,인천광역시 옹진군 대청면 대청리,1,일반,103,106313621,1,일반건축물,2,일반건축물대장,,"",95.600000000,11,벽돌구조,01000,단독주택,3.000000000,1,"","","",44,05,40대,045,45세미만,2026-08-05,28720
1983174280574794664700000000,2872034021101590001,2872034021,인천광역시 옹진군 대청면 대청리,1,일반,159-1,106313640,1,일반건축물,2,일반건축물대장,,"",75.650000000,11,벽돌구조,01000,단독주택,0.000000000,1,"","","",44,05,40대,045,45세미만,2026-08-05,28720
1976174309784795036500000000,2872034021101520000,2872034021,인천광역시 옹진군 대청면 대청리,1,일반,152,106313639,1,일반건축물,2,일반건축물대장,,"",42.000000000,12,블록구조,01000,단독주택,0.000000000,1,"","","",51,06,50대,055,55세미만,2026-08-05,28720
2015-15918504818609900000000,2872034021101650000,2872034021,인천광역시 옹진군 대청면 대청리,1,일반,165,10631100192139,1,일반건축물,2,일반건축물대장,,주건축물제1동,18.000000000,32,경량철골구조,01000,단독주택,3.100000000,1,0,2015-06-10,2015-11-02,12,02,10대,015,15세미만,2026-08-05,28720
2014-15680404818450000000000,2872034021101630000,2872034021,인천광역시 옹진군 대청면 대청리,1,일반,163,10631100186799,1,일반건축물,2,일반건축물대장,,"",32.760000000,21,철근콘크리트구조,04000,제2종근린생활시설,3.900000000,1,0,2013-03-13,2014-09-24,13,02,10대,015,15세미만,2026-08-05,28720
1981174214804794292900000000,2872034021101670000,2872034021,인천광역시 옹진군 대청면 대청리,1,일반,167,106313642,1,일반건축물,2,일반건축물대장,,"",68.000000000,11,벽돌구조,01000,단독주택,0.000000000,1,"","","",46,05,40대,050,50세미만,2026-08-05,28720
2002174230114794036600000000,2872034021101900001,2872034021,인천광역시 옹진군 대청면 대청리,1,일반,190-1,106313649,1,일반건축물,2,일반건축물대장,,"",103.670000000,21,철근콘크리트구조,11000,노유자시설,6.300000000,1,"","",2002-07-09,25,03,20대,030,30세미만,2026-08-05,28720
2014-16212104818543000000000,2872034021101680000,2872034021,인천광역시 옹진군 대청면 대청리,1,일반,168,10631100186819,1,일반건축물,2,일반건축물대장,,"",89.600000000,11,벽돌구조,01000,단독주택,4.500000000,1,"",2014-07-22,2014-09-29,13,02,10대,015,15세미만,2026-08-05,28720
