source_data_row,reference_date,reference_date_provenance,source_stop_name,source_stop_number,normalized_stop_name,stop_match_key,boardings,alightings,boardings_card,alightings_card,boardings_cash,total_board_alightings,daily_average_board_alightings_reported,match_status,match_candidate_count,same_number_candidate_count,candidate_place_ids,candidate_names,place_id,master_source_id,master_source_date,master_stop_name,source_district,district,dong,latitude,longitude,coordinate_status,valid_wgs84,in_incheon,point_status
1,2026-06-30,portal_metadata_and_filename_not_record_field,(주)경동세라믹스,89146,주경동세라믹스,89146|주경동세라믹스,1064,35,1064,35,0,1099,36.63,matched,1,1,bus:168001146,(주)경동세라믹스,bus:168001146,168001146,20260228,(주)경동세라믹스,서구,검단구,오류왕길동,37.5591855,126.6169776,valid_header_swapped,true,true,incheon_map_ready
2,2026-06-30,portal_metadata_and_filename_not_record_field,(주)경인양행앞,42096,주경인양행앞,42096|주경인양행앞,2048,1290,2048,1290,0,3338,111.27,matched,1,1,bus:168000096,(주)경인양행앞,bus:168000096,168000096,20260228,(주)경인양행앞,서구,서해구,가좌1동,37.4990454,126.6654136,valid_header_swapped,true,true,incheon_map_ready
3,2026-06-30,portal_metadata_and_filename_not_record_field,(주)경인양행앞,42097,주경인양행앞,42097|주경인양행앞,2104,4765,2104,4765,0,6869,228.97,matched,1,1,bus:168000097,(주)경인양행앞,bus:168000097,168000097,20260228,(주)경인양행앞,서구,서해구,석남2동,37.4993425,126.6667891,valid_header_swapped,true,true,incheon_map_ready
4,2026-06-30,portal_metadata_and_filename_not_record_field,(주)대한특수금속,39050,주대한특수금속,39050|주대한특수금속,952,106,952,106,0,1058,35.27,matched,1,1,bus:165000050,(주)대한특수금속,bus:165000050,165000050,20260228,(주)대한특수금속,남동구,남동구,논현고잔동,37.4000294,126.6944906,valid_header_swapped,true,true,incheon_map_ready
5,2026-06-30,portal_metadata_and_filename_not_record_field,(주)두남,39135,주두남,39135|주두남,185,71,185,71,0,256,8.53,matched,1,1,bus:165000135,(주)두남,bus:165000135,165000135,20260228,(주)두남,남동구,남동구,남촌도림동,37.4178186,126.7031061,valid_header_swapped,true,true,incheon_map_ready
6,2026-06-30,portal_metadata_and_filename_not_record_field,(주)세모입구(린나이코리아),37585,주세모입구린나이코리아,37585|주세모입구린나이코리아,1306,2271,1306,2271,0,3577,119.23,matched,1,1,bus:163000585,(주)세모입구(린나이코리아),bus:163000585,163000585,20260228,(주)세모입구(린나이코리아),미추홀구,미추홀구,주안5동,37.4726027,126.6846847,valid_header_swapped,true,true,incheon_map_ready
7,2026-06-30,portal_metadata_and_filename_not_record_field,(주)세모입구(린나이코리아),40893,주세모입구린나이코리아,40893|주세모입구린나이코리아,387,700,387,700,0,1087,36.23,matched,1,1,bus:166000893,(주)세모입구(린나이코리아),bus:166000893,166000893,20260228,(주)세모입구(린나이코리아),부평구,부평구,십정1동,37.4729428,126.6849083,valid_header_swapped,true,true,incheon_map_ready
8,2026-06-30,portal_metadata_and_filename_not_record_field,(주)스킨이데아,89388,주스킨이데아,89388|주스킨이데아,1490,3721,1490,3721,0,5211,173.7,matched,1,1,bus:168001388,(주)스킨이데아,bus:168001388,168001388,20260228,(주)스킨이데아,서구,서해구,원창동,37.5019027,126.6174734,valid_header_swapped,true,true,incheon_map_ready
9,2026-06-30,portal_metadata_and_filename_not_record_field,(주)스킨이데아,89389,주스킨이데아,89389|주스킨이데아,3551,59,3551,59,0,3610,120.33,matched,1,1,bus:168001389,(주)스킨이데아,bus:168001389,168001389,20260228,(주)스킨이데아,서구,서해구,원창동,37.5017214,126.6174950,valid_header_swapped,true,true,incheon_map_ready
10,2026-06-30,portal_metadata_and_filename_not_record_field,(주)우리김치,39133,주우리김치,39133|주우리김치,449,3051,449,3051,0,3500,116.67,matched,1,1,bus:165000133,(주)우리김치,bus:165000133,165000133,20260228,(주)우리김치,남동구,남동구,남촌도림동,37.4156230,126.7074206,valid_header_swapped,true,true,incheon_map_ready
11,2026-06-30,portal_metadata_and_filename_not_record_field,(주)우리김치,39134,주우리김치,39134|주우리김치,2046,458,2046,458,0,2504,83.47,matched,1,1,bus:165000134,(주)우리김치,bus:165000134,165000134,20260228,(주)우리김치,남동구,남동구,남촌도림동,37.4159365,126.7071348,valid_header_swapped,true,true,incheon_map_ready
12,2026-06-30,portal_metadata_and_filename_not_record_field,(주)창원,39029,주창원,39029|주창원,3281,2913,3281,2913,0,6194,206.47,matched,1,1,bus:165000029,(주)창원,bus:165000029,165000029,20260228,(주)창원,남동구,남동구,논현고잔동,37.3937235,126.6992605,valid_header_swapped,true,true,incheon_map_ready
13,2026-06-30,portal_metadata_and_filename_not_record_field,(주)창원,39030,주창원,39030|주창원,3560,3493,3560,3493,0,7053,235.1,matched,1,1,bus:165000030,(주)창원,bus:165000030,165000030,20260228,(주)창원,남동구,남동구,논현고잔동,37.3941557,126.6990190,valid_header_swapped,true,true,incheon_map_ready
14,2026-06-30,portal_metadata_and_filename_not_record_field,(주)하나금속,39124,주하나금속,39124|주하나금속,20,69,20,69,0,89,2.97,matched,1,1,bus:165000124,(주)하나금속,bus:165000124,165000124,20260228,(주)하나금속,남동구,남동구,남촌도림동,37.4173402,126.6999463,valid_header_swapped,true,true,incheon_map_ready
15,2026-06-30,portal_metadata_and_filename_not_record_field,17사단.다임메가타운,40895,17사단다임메가타운,40895|17사단다임메가타운,2465,4758,2465,4758,0,7223,240.77,matched,1,1,bus:166000895,17사단.다임메가타운,bus:166000895,166000895,20260228,17사단.다임메가타운,부평구,부평구,일신동,37.4816755,126.7464808,valid_header_swapped,true,true,incheon_map_ready
16,2026-06-30,portal_metadata_and_filename_not_record_field,2001아울렛,40154,2001아울렛,40154|2001아울렛,3704,5481,3704,5481,0,9185,306.17,matched,1,1,bus:166000154,2001아울렛,bus:166000154,166000154,20260228,2001아울렛,부평구,부평구,산곡3동,37.4903796,126.7107737,valid_header_swapped,true,true,incheon_map_ready
17,2026-06-30,portal_metadata_and_filename_not_record_field,2001아울렛,40159,2001아울렛,40159|2001아울렛,29623,12934,29623,12934,0,42557,1418.57,matched,1,1,bus:166000159,2001아울렛,bus:166000159,166000159,20260228,2001아울렛,부평구,부평구,부평3동,37.4907504,126.7120553,valid_header_swapped,true,true,incheon_map_ready
18,2026-06-30,portal_metadata_and_filename_not_record_field,2001아울렛,40162,2001아울렛,40162|2001아울렛,10311,20294,10311,20294,0,30605,1020.17,matched,1,1,bus:166000162,2001아울렛,bus:166000162,166000162,20260228,2001아울렛,부평구,부평구,산곡3동,37.4910570,126.7124092,valid_header_swapped,true,true,incheon_map_ready
19,2026-06-30,portal_metadata_and_filename_not_record_field,2001아울렛부평점,40158,2001아울렛부평점,40158|2001아울렛부평점,4213,4319,4213,4319,0,8532,284.4,matched,1,1,bus:166000158,2001아울렛부평점,bus:166000158,166000158,20260228,2001아울렛부평점,부평구,부평구,산곡3동,37.4909485,126.7112677,valid_header_swapped,true,true,incheon_map_ready
20,2026-06-30,portal_metadata_and_filename_not_record_field,2차풍림아이원,42584,2차풍림아이원,42584|2차풍림아이원,28,9728,28,9728,0,9756,325.2,matched,1,1,bus:168000584,2차풍림아이원,bus:168000584,168000584,20260228,2차풍림아이원,서구,검단구,검단1동,37.6132022,126.6606402,valid_header_swapped,true,true,incheon_map_ready
21,2026-06-30,portal_metadata_and_filename_not_record_field,3단지,40736,3단지,40736|3단지,220,1524,220,1524,0,1744,58.13,matched,1,1,bus:166000736,3단지,bus:166000736,166000736,20260228,3단지,부평구,부평구,산곡3동,37.4887589,126.7051474,valid_header_swapped,true,true,incheon_map_ready
22,2026-06-30,portal_metadata_and_filename_not_record_field,3단지관리사무소,40107,3단지관리사무소,40107|3단지관리사무소,1603,277,1603,277,0,1880,62.67,matched,1,1,bus:166000107,3단지관리사무소,bus:166000107,166000107,20260228,3단지관리사무소,부평구,부평구,산곡3동,37.4887427,126.7050670,valid_header_swapped,true,true,incheon_map_ready
23,2026-06-30,portal_metadata_and_filename_not_record_field,41번구종점,42174,41번구종점,42174|41번구종점,1776,5942,1776,5942,0,7718,257.27,matched,1,1,bus:168000174,41번구종점,bus:168000174,168000174,20260228,41번구종점,서구,서해구,신현원창동,37.5137963,126.6671947,valid_header_swapped,true,true,incheon_map_ready
24,2026-06-30,portal_metadata_and_filename_not_record_field,510번차고지,36145,510번차고지,36145|510번차고지,750,483,750,483,0,1233,41.1,matched,1,1,bus:162000145,510번차고지,bus:162000145,162000145,20260228,510번차고지,동구,제물포구,송현3동,37.4902778,126.6508695,valid_header_swapped,true,true,incheon_map_ready
25,2026-06-30,portal_metadata_and_filename_not_record_field,540번종점,39470,540번종점,39470|540번종점,2777,4087,2777,4087,0,6864,228.8,matched,1,1,bus:165000470,540번종점,bus:165000470,165000470,20260228,540번종점,남동구,남동구,만수3동,37.4646436,126.7272037,valid_header_swapped,true,true,incheon_map_ready
26,2026-06-30,portal_metadata_and_filename_not_record_field,6공단사거리,37577,6공단사거리,37577|6공단사거리,275,2027,275,2027,0,2302,76.73,matched,1,1,bus:163000577,6공단사거리,bus:163000577,163000577,20260228,6공단사거리,미추홀구,미추홀구,도화23동,37.4739498,126.6680982,valid_header_swapped,true,true,incheon_map_ready
27,2026-06-30,portal_metadata_and_filename_not_record_field,6공단입구,37442,6공단입구,37442|6공단입구,479,1055,479,1055,0,1534,51.13,matched,1,1,bus:163000442,6공단입구,bus:163000442,163000442,20260228,6공단입구,미추홀구,미추홀구,주안5동,37.4696035,126.6799835,valid_header_swapped,true,true,incheon_map_ready
28,2026-06-30,portal_metadata_and_filename_not_record_field,6공단입구,37443,6공단입구,37443|6공단입구,1012,1262,1012,1262,0,2274,75.8,matched,1,1,bus:163000443,6공단입구,bus:163000443,163000443,20260228,6공단입구,미추홀구,미추홀구,주안5동,37.4698455,126.6798502,valid_header_swapped,true,true,incheon_map_ready
29,2026-06-30,portal_metadata_and_filename_not_record_field,8부두,35181,8부두,35181|8부두,258,1929,258,1929,0,2187,72.9,matched,1,1,bus:161000181,8부두,bus:161000181,161000181,20260228,8부두,중구,제물포구,북성동,37.4777085,126.6148029,valid_header_swapped,true,true,incheon_map_ready
30,2026-06-30,portal_metadata_and_filename_not_record_field,8부두,35182,8부두,35182|8부두,1770,2549,1770,2549,0,4319,143.97,matched,1,1,bus:161000182,8부두,bus:161000182,161000182,20260228,8부두,중구,제물포구,북성동,37.4772704,126.6146797,valid_header_swapped,true,true,incheon_map_ready
31,2026-06-30,portal_metadata_and_filename_not_record_field,BMNR&D센터,89451,bmnrd센터,89451|bmnrd센터,529,1,529,1,0,530,17.67,matched,1,1,bus:168001451,BMN R&D센터,bus:168001451,168001451,20260228,BMN R&D센터,서구,서해구,청라동,37.5146654,126.6280402,valid_header_swapped,true,true,incheon_map_ready
32,2026-06-30,portal_metadata_and_filename_not_record_field,BMNR&D센터,89452,bmnrd센터,89452|bmnrd센터,0,455,0,455,0,455,15.17,matched,1,1,bus:168001452,BMN R&D센터,bus:168001452,168001452,20260228,BMN R&D센터,서구,서해구,청라동,37.5145211,126.6279038,valid_header_swapped,true,true,incheon_map_ready
33,2026-06-30,portal_metadata_and_filename_not_record_field,BMX경기장,90459,bmx경기장,90459|bmx경기장,45,5,45,5,0,50,1.67,matched,1,1,bus:169001459,BMX경기장,bus:169001459,169001459,20260228,BMX경기장,강화군,강화군,송해면,37.7562849,126.4715002,valid_header_swapped,true,true,incheon_map_ready
34,2026-06-30,portal_metadata_and_filename_not_record_field,BMX경기장,90477,bmx경기장,90477|bmx경기장,11,4,10,4,1,15,0.5,matched,1,1,bus:169001477,BMX경기장,bus:169001477,169001477,20260228,BMX경기장,강화군,강화군,송해면,37.7562385,126.4715781,valid_header_swapped,true,true,incheon_map_ready
35,2026-06-30,portal_metadata_and_filename_not_record_field,CJ인천2공장,35591,cj인천2공장,35591|cj인천2공장,394,3114,394,3114,0,3508,116.93,matched,1,2,bus:161000591,CJ인천2공장,bus:161000591,161000591,20260228,CJ인천2공장,중구,제물포구,신흥동,37.4383553,126.6269444,valid_header_swapped,true,true,incheon_map_ready
36,2026-06-30,portal_metadata_and_filename_not_record_field,CJ인천2공장,35592,cj인천2공장,35592|cj인천2공장,2390,151,2390,151,0,2541,84.7,matched,1,1,bus:161000592,CJ인천2공장,bus:161000592,161000592,20260228,CJ인천2공장,중구,제물포구,신흥동,37.4382589,126.6272414,valid_header_swapped,true,true,incheon_map_ready
37,2026-06-30,portal_metadata_and_filename_not_record_field,E편한세상,42453,e편한세상,42453|e편한세상,433,489,433,489,0,922,30.73,matched,1,1,bus:168000453,E편한세상,bus:168000453,168000453,20260228,E편한세상,서구,검단구,원당동,37.5963129,126.7008556,valid_header_swapped,true,true,incheon_map_ready
38,2026-06-30,portal_metadata_and_filename_not_record_field,E편한세상,42649,e편한세상,42649|e편한세상,1404,6688,1404,6688,0,8092,269.73,matched,1,1,bus:168000649,E편한세상,bus:168000649,168000649,20260228,E편한세상,서구,검단구,불로대곡동,37.6185343,126.6934765,valid_header_swapped,true,true,incheon_map_ready
39,2026-06-30,portal_metadata_and_filename_not_record_field,E편한세상,42726,e편한세상,42726|e편한세상,6594,1422,6594,1422,0,8016,267.2,matched,1,1,bus:168000726,E편한세상,bus:168000726,168000726,20260228,E편한세상,서구,검단구,불로대곡동,37.6181379,126.6935110,valid_header_swapped,true,true,incheon_map_ready
40,2026-06-30,portal_metadata_and_filename_not_record_field,GS25편의점,36142,gs25편의점,36142|gs25편의점,1204,2496,1204,2496,0,3700,123.33,matched,1,1,bus:162000142,GS25편의점,bus:162000142,162000142,20260228,GS25편의점,동구,제물포구,송현1동2동,37.4805899,126.6360823,valid_header_swapped,true,true,incheon_map_ready
41,2026-06-30,portal_metadata_and_filename_not_record_field,GS칼텍스,35168,gs칼텍스,35168|gs칼텍스,560,35,560,35,0,595,19.83,matched,1,1,bus:161000168,GS칼텍스,bus:161000168,161000168,20260228,GS칼텍스,중구,제물포구,북성동,37.4787104,126.6031719,valid_header_swapped,true,true,incheon_map_ready
42,2026-06-30,portal_metadata_and_filename_not_record_field,GS칼텍스,35557,gs칼텍스,35557|gs칼텍스,11,2374,11,2374,0,2385,79.5,matched,1,1,bus:161000557,GS칼텍스,bus:161000557,161000557,20260228,GS칼텍스,중구,제물포구,북성동,37.4783303,126.6017822,valid_header_swapped,true,true,incheon_map_ready
43,2026-06-30,portal_metadata_and_filename_not_record_field,GS칼텍스,89220,gs칼텍스,89220|gs칼텍스,85,728,85,728,0,813,27.1,matched,1,1,bus:168001220,GS칼텍스,bus:168001220,168001220,20260228,GS칼텍스,서구,서해구,신현원창동,37.5071530,126.6419451,valid_header_swapped,true,true,incheon_map_ready
44,2026-06-30,portal_metadata_and_filename_not_record_field,GS칼텍스,89224,gs칼텍스,89224|gs칼텍스,310,2269,310,2269,0,2579,85.97,matched,1,1,bus:168001224,GS칼텍스,bus:168001224,168001224,20260228,GS칼텍스,서구,서해구,신현원창동,37.5068336,126.6403155,valid_header_swapped,true,true,incheon_map_ready
45,2026-06-30,portal_metadata_and_filename_not_record_field,GS칼텍스주유소,39814,gs칼텍스주유소,39814|gs칼텍스주유소,52,88,52,88,0,140,4.67,matched,1,1,bus:165000814,GS칼텍스주유소,bus:165000814,165000814,20260228,GS칼텍스주유소,남동구,남동구,만수4동,37.4528047,126.7366717,valid_header_swapped,true,true,incheon_map_ready
46,2026-06-30,portal_metadata_and_filename_not_record_field,HD현대인프라코어,36081,hd현대인프라코어,36081|hd현대인프라코어,849,1625,849,1625,0,2474,82.47,matched,1,1,bus:162000081,HD현대인프라코어,bus:162000081,162000081,20260228,HD현대인프라코어,동구,제물포구,화수2동,37.4858440,126.6293604,valid_header_swapped,true,true,incheon_map_ready
47,2026-06-30,portal_metadata_and_filename_not_record_field,HD현대인프라코어,36083,hd현대인프라코어,36083|hd현대인프라코어,2305,936,2305,936,0,3241,108.03,matched,1,1,bus:162000083,HD현대인프라코어,bus:162000083,162000083,20260228,HD현대인프라코어,동구,제물포구,화수2동,37.4861284,126.6296671,valid_header_swapped,true,true,incheon_map_ready
48,2026-06-30,portal_metadata_and_filename_not_record_field,HD현대인프라코어후문,36078,hd현대인프라코어후문,36078|hd현대인프라코어후문,2946,718,2946,718,0,3664,122.13,matched,1,1,bus:162000078,HD현대인프라코어후문,bus:162000078,162000078,20260228,HD현대인프라코어후문,동구,제물포구,만석동,37.4871502,126.6247450,valid_header_swapped,true,true,incheon_map_ready
49,2026-06-30,portal_metadata_and_filename_not_record_field,JC회관,37383,jc회관,37383|jc회관,4370,4204,4370,4204,0,8574,285.8,matched,1,1,bus:163000383,JC회관,bus:163000383,163000383,20260228,JC회관,미추홀구,미추홀구,주안1동,37.4641521,126.6749035,valid_header_swapped,true,true,incheon_map_ready
50,2026-06-30,portal_metadata_and_filename_not_record_field,JST기술연구소,89491,jst기술연구소,89491|jst기술연구소,6,2133,6,2133,0,2139,71.3,matched,1,1,bus:168001491,JST기술연구소,bus:168001491,168001491,20260228,JST기술연구소,서구,검단구,오류동,37.5978749,126.6156641,valid_header_swapped,true,true,incheon_map_ready
51,2026-06-30,portal_metadata_and_filename_not_record_field,JST기술연구소,89492,jst기술연구소,89492|jst기술연구소,1027,31,1027,31,0,1058,35.27,matched,1,1,bus:168001492,JST기술연구소,bus:168001492,168001492,20260228,JST기술연구소,서구,검단구,오류동,37.5978380,126.6159366,valid_header_swapped,true,true,incheon_map_ready
52,2026-06-30,portal_metadata_and_filename_not_record_field,KCC아파트,42391,kcc아파트,42391|kcc아파트,2105,1265,2105,1265,0,3370,112.33,matched,1,1,bus:168000391,KCC아파트,bus:168000391,168000391,20260228,KCC아파트,서구,검단구,당하동,37.5886700,126.6776012,valid_header_swapped,true,true,incheon_map_ready
53,2026-06-30,portal_metadata_and_filename_not_record_field,KG모빌리티인천서비스센터,36144,kg모빌리티인천서비스센터,36144|kg모빌리티인천서비스센터,98,1332,98,1332,0,1430,47.67,matched,1,1,bus:162000144,KG모빌리티인천서비스센터,bus:162000144,162000144,20260228,KG모빌리티인천서비스센터,동구,제물포구,송현3동,37.4874859,126.6489710,valid_header_swapped,true,true,incheon_map_ready
54,2026-06-30,portal_metadata_and_filename_not_record_field,KG스틸,42008,kg스틸,42008|kg스틸,2282,3990,2282,3990,0,6272,209.07,matched,1,1,bus:168000008,KG스틸,bus:168000008,168000008,20260228,KG스틸,서구,서해구,가좌1동,37.4807481,126.6728023,valid_header_swapped,true,true,incheon_map_ready
55,2026-06-30,portal_metadata_and_filename_not_record_field,KTX광명역4번출구,58057,ktx광명역4번출구,58057|ktx광명역4번출구,3,26,3,26,0,29,0.97,matched,1,1,bus:213000486,KTX광명역4번출구,bus:213000486,213000486,20260228,KTX광명역4번출구,코드정보 없음,코드정보 없음,소하2동,37.4156756,126.8834350,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope
56,2026-06-30,portal_metadata_and_filename_not_record_field,KT부평지사,40381,kt부평지사,40381|kt부평지사,10050,7169,10050,7169,0,17219,573.97,matched,1,1,bus:166000381,KT부평지사,bus:166000381,166000381,20260228,KT부평지사,부평구,부평구,부평3동,37.5037403,126.7114895,valid_header_swapped,true,true,incheon_map_ready
57,2026-06-30,portal_metadata_and_filename_not_record_field,KT부평지사,40384,kt부평지사,40384|kt부평지사,8176,12901,8176,12901,0,21077,702.57,matched,1,1,bus:166000384,KT부평지사,bus:166000384,166000384,20260228,KT부평지사,부평구,부평구,산곡4동,37.5039131,126.7121846,valid_header_swapped,true,true,incheon_map_ready
58,2026-06-30,portal_metadata_and_filename_not_record_field,KT서인천지사,42932,kt서인천지사,42932|kt서인천지사,1614,2523,1614,2523,0,4137,137.9,matched,1,1,bus:168000932,KT서인천지사,bus:168000932,168000932,20260228,KT서인천지사,서구,서해구,연희동,37.5425268,126.6726312,valid_header_swapped,true,true,incheon_map_ready
59,2026-06-30,portal_metadata_and_filename_not_record_field,KT서인천지사,42933,kt서인천지사,42933|kt서인천지사,1509,842,1509,842,0,2351,78.37,matched,1,1,bus:168000933,KT서인천지사,bus:168000933,168000933,20260228,KT서인천지사,서구,서해구,연희동,37.5425417,126.6725097,valid_header_swapped,true,true,incheon_map_ready
60,2026-06-30,portal_metadata_and_filename_not_record_field,KT송도지점,38568,kt송도지점,38568|kt송도지점,688,416,688,416,0,1104,36.8,matched,1,1,bus:164000568,KT송도지점,bus:164000568,164000568,20260228,KT송도지점,연수구,연수구,옥련1동,37.4211932,126.6446072,valid_header_swapped,true,true,incheon_map_ready
61,2026-06-30,portal_metadata_and_filename_not_record_field,KT온수분국,43523,kt온수분국,43523|kt온수분국,525,426,525,426,0,951,31.7,matched,1,1,bus:169000523,KT온수분국,bus:169000523,169000523,20260228,KT온수분국,강화군,강화군,길상면,37.6391286,126.4838046,valid_header_swapped,true,true,incheon_map_ready
62,2026-06-30,portal_metadata_and_filename_not_record_field,KT인천공항지사,35095,kt인천공항지사,35095|kt인천공항지사,272,319,272,319,0,591,19.7,matched,1,1,bus:161000095,KT인천공항지사,bus:161000095,161000095,20260228,KT인천공항지사,중구,영종구,운서동,37.4917599,126.4905408,valid_header_swapped,true,true,incheon_map_ready
63,2026-06-30,portal_metadata_and_filename_not_record_field,KT인천공항지사,35109,kt인천공항지사,35109|kt인천공항지사,5722,3856,5721,3856,1,9578,319.27,matched,1,1,bus:161000109,KT인천공항지사,bus:161000109,161000109,20260228,KT인천공항지사,중구,영종구,운서동,37.4933948,126.4903052,valid_header_swapped,true,true,incheon_map_ready
64,2026-06-30,portal_metadata_and_filename_not_record_field,KT인천지사,37415,kt인천지사,37415|kt인천지사,7076,5079,7076,5079,0,12155,405.17,matched,1,1,bus:163000415,KT인천지사,bus:163000415,163000415,20260228,KT인천지사,미추홀구,미추홀구,주안6동,37.4600294,126.6942791,valid_header_swapped,true,true,incheon_map_ready
65,2026-06-30,portal_metadata_and_filename_not_record_field,KT인천지사,39319,kt인천지사,39319|kt인천지사,8135,5695,8135,5695,0,13830,461,matched,1,1,bus:165000319,KT인천지사,bus:165000319,165000319,20260228,KT인천지사,남동구,남동구,만수5동,37.4610082,126.6970238,valid_header_swapped,true,true,incheon_map_ready
66,2026-06-30,portal_metadata_and_filename_not_record_field,KT중동지사,55081,kt중동지사,55081|kt중동지사,852,216,852,216,0,1068,35.6,matched,1,1,bus:210000525,KT중동지사,bus:210000525,210000525,20260228,KT중동지사,코드정보 없음,코드정보 없음,중1동,37.5024846,126.7607453,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
67,2026-06-30,portal_metadata_and_filename_not_record_field,KT중동지사,55082,kt중동지사,55082|kt중동지사,229,1193,229,1193,0,1422,47.4,matched,1,1,bus:210000551,KT중동지사,bus:210000551,210000551,20260228,KT중동지사,코드정보 없음,코드정보 없음,중1동,37.5022459,126.7608225,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
68,2026-06-30,portal_metadata_and_filename_not_record_field,LG마그나,89029,lg마그나,89029|lg마그나,5057,2481,5057,2481,0,7538,251.27,matched,1,1,bus:168001029,LG마그나,bus:168001029,168001029,20260228,LG마그나,서구,서해구,검암경서동,37.5546478,126.6450607,valid_header_swapped,true,true,incheon_map_ready
69,2026-06-30,portal_metadata_and_filename_not_record_field,LG마그나,89264,lg마그나,89264|lg마그나,4219,5840,4219,5840,0,10059,335.3,matched,1,1,bus:168001264,LG마그나,bus:168001264,168001264,20260228,LG마그나,서구,서해구,검암경서동,37.5548518,126.6452307,valid_header_swapped,true,true,incheon_map_ready
70,2026-06-30,portal_metadata_and_filename_not_record_field,LG물류센터,39043,lg물류센터,39043|lg물류센터,629,157,629,157,0,786,26.2,matched,1,1,bus:165000043,LG물류센터,bus:165000043,165000043,20260228,LG물류센터,남동구,남동구,논현고잔동,37.3923139,126.7130021,valid_header_swapped,true,true,incheon_map_ready
71,2026-06-30,portal_metadata_and_filename_not_record_field,LG물류센터,39044,lg물류센터,39044|lg물류센터,123,675,123,675,0,798,26.6,matched,1,1,bus:165000044,LG물류센터,bus:165000044,165000044,20260228,LG물류센터,남동구,남동구,논현고잔동,37.3924563,126.7127967,valid_header_swapped,true,true,incheon_map_ready
72,2026-06-30,portal_metadata_and_filename_not_record_field,LG전자(주),42297,lg전자주,42297|lg전자주,5755,5275,5755,5275,0,11030,367.67,matched,1,1,bus:168000297,LG전자(주),bus:168000297,168000297,20260228,LG전자(주),서구,서해구,검암경서동,37.5562376,126.6414731,valid_header_swapped,true,true,incheon_map_ready
73,2026-06-30,portal_metadata_and_filename_not_record_field,LH1단지,35494,lh1단지,35494|lh1단지,8565,4165,8563,4165,2,12730,424.33,matched,1,2,bus:161000494,LH1단지,bus:161000494,161000494,20260228,LH1단지,중구,영종구,영종동,37.4835924,126.4997147,valid_header_swapped,true,true,incheon_map_ready
74,2026-06-30,portal_metadata_and_filename_not_record_field,LH49단지행복주택아파트,35768,lh49단지행복주택아파트,35768|lh49단지행복주택아파트,756,1659,756,1659,0,2415,80.5,matched,1,1,bus:161000768,LH49단지행복주택아파트,bus:161000768,161000768,20260228,LH49단지행복주택아파트,중구,영종구,중산동,37.4935571,126.5711717,valid_header_swapped,true,true,incheon_map_ready
75,2026-06-30,portal_metadata_and_filename_not_record_field,LH49단지행복주택아파트,35769,lh49단지행복주택아파트,35769|lh49단지행복주택아파트,2191,873,2191,873,0,3064,102.13,matched,1,1,bus:161000769,LH49단지행복주택아파트,bus:161000769,161000769,20260228,LH49단지행복주택아파트,중구,영종구,중산동,37.4937569,126.5707937,valid_header_swapped,true,true,incheon_map_ready
76,2026-06-30,portal_metadata_and_filename_not_record_field,LH7단지,35451,lh7단지,35451|lh7단지,3708,2602,3708,2602,0,6310,210.33,matched,1,1,bus:161000451,LH7단지,bus:161000451,161000451,20260228,LH7단지,중구,영종구,영종동,37.4849087,126.5498469,valid_header_swapped,true,true,incheon_map_ready
77,2026-06-30,portal_metadata_and_filename_not_record_field,LH7단지,35452,lh7단지,35452|lh7단지,2622,4166,2622,4166,0,6788,226.27,matched,1,1,bus:161000452,LH7단지,bus:161000452,161000452,20260228,LH7단지,중구,영종구,영종동,37.4851350,126.5500592,valid_header_swapped,true,true,incheon_map_ready
78,2026-06-30,portal_metadata_and_filename_not_record_field,LH검단사업본부,42448,lh검단사업본부,42448|lh검단사업본부,7507,7132,7507,7132,0,14639,487.97,unmatched,0,1,bus:168000448,서구영어마을,,,,,,,,,,,false,false,unmatched
79,2026-06-30,portal_metadata_and_filename_not_record_field,LH검단사업본부,42449,lh검단사업본부,42449|lh검단사업본부,5660,6928,5660,6928,0,12588,419.6,unmatched,0,1,bus:168000449,서구영어마을,,,,,,,,,,,false,false,unmatched
80,2026-06-30,portal_metadata_and_filename_not_record_field,LH미추홀3단지,37222,lh미추홀3단지,37222|lh미추홀3단지,3579,6790,3579,6790,0,10369,345.63,matched,1,1,bus:163000222,LH미추홀3단지,bus:163000222,163000222,20260228,LH미추홀3단지,미추홀구,미추홀구,용현2동,37.4590632,126.6439043,valid_header_swapped,true,true,incheon_map_ready
81,2026-06-30,portal_metadata_and_filename_not_record_field,LH미추홀3단지,37635,lh미추홀3단지,37635|lh미추홀3단지,6491,3178,6491,3178,0,9669,322.3,matched,1,1,bus:163000635,LH미추홀3단지,bus:163000635,163000635,20260228,LH미추홀3단지,미추홀구,미추홀구,용현2동,37.4593331,126.6424652,valid_header_swapped,true,true,incheon_map_ready
82,2026-06-30,portal_metadata_and_filename_not_record_field,NKG물류센터,89212,nkg물류센터,89212|nkg물류센터,364,276,364,276,0,640,21.33,matched,1,1,bus:168001212,NKG물류센터,bus:168001212,168001212,20260228,NKG물류센터,서구,서해구,신현원창동,37.5027715,126.6101406,valid_header_swapped,true,true,incheon_map_ready
