source_date,mode,place_id,source_id,source_code,name,source_district,district,dong,admin_dong_code,latitude,longitude,coordinate_status,in_incheon
20250918,subway,subway:a102ff32b977,2201981,160435,원인재역,연수구,연수구,연수2동,2818576200,37.4131959,126.6864440,valid_epsg3857_to_wgs84,true
20250918,subway,subway:20c51a5b91b8,2266401,160435,호구포역,남동구,남동구,논현2동,2820070000,37.4016344,126.7086960,valid_epsg3857_to_wgs84,true
20250918,subway,subway:71ea860ca8d9,667177,160418,박촌역(한양자동차운전전문학원),계양구,계양구,계양1동,2824571000,37.5535370,126.7449948,valid_epsg3857_to_wgs84,true
20250918,subway,subway:1653ad389f75,1664494,160418,캠퍼스타운역(연세대학교),연수구,연수구,송도1동,2818582000,37.3882047,126.6620846,valid_epsg3857_to_wgs84,true
20250918,subway,subway:112e7498cdf7,100589,160401,주안역,미추홀구,미추홀구,주안1동,2817762000,37.4650531,126.6801173,valid_epsg3857_to_wgs84,true
20250918,subway,subway:8ac7434addfd,788026,160418,예술회관역(가천대길병원),남동구,남동구,구월3동,2820052100,37.4493123,126.7010162,valid_epsg3857_to_wgs84,true
20250918,subway,subway:08de9900d709,238435,160418,경인교대입구역(상록호텔조리직업전문학교),계양구,계양구,계산1동,2824561100,37.5381803,126.7226228,valid_epsg3857_to_wgs84,true
20250918,subway,subway:911979167771,1321791,160401,부평역(가톨릭대인천성모병원),부평구,부평구,부평1동,2823751000,37.4894690,126.7245993,valid_epsg3857_to_wgs84,true
20250918,subway,subway:1d2d4b650cac,912845,160418,동춘역(스퀘어원),연수구,연수구,동춘3동,2818579500,37.4046881,126.6809559,valid_epsg3857_to_wgs84,true
20250918,subway,subway:a778ce976266,4946494,160435,인하대역,미추홀구,미추홀구,용현5동,2817757000,37.4482033,126.6498470,valid_epsg3857_to_wgs84,true
20250918,subway,subway:5c8486107344,810074,160418,신연수역(가천대학교메디컬캠퍼스),연수구,연수구,선학동,2818575000,37.4180617,126.6940233,valid_epsg3857_to_wgs84,true
20250918,subway,subway:ff48ee855ff6,2266400,160435,남동인더스파크역,남동구,남동구,논현고잔동,2820071000,37.4077840,126.6952493,valid_epsg3857_to_wgs84,true
20250918,subway,subway:fc6d23aa2bf6,2266399,160435,연수역,연수구,연수구,연수1동,2818576100,37.4177759,126.6790389,valid_epsg3857_to_wgs84,true
20250918,subway,subway:4a0937142347,555806,160418,갈산역(경문실용전문학교),부평구,부평구,갈산1동,2823764100,37.5170681,126.7215614,valid_epsg3857_to_wgs84,true
20250918,subway,subway:2e027b707317,1509344,160409,삼산체육관역,부평구,부평구,삼산2동,2823764800,37.5064945,126.7420406,valid_epsg3857_to_wgs84,true
20250918,subway,subway:c804035f1f84,912762,160418,인천시청역(21세기병원),남동구,남동구,간석1동,2820053000,37.4576189,126.7022203,valid_epsg3857_to_wgs84,true
20250918,subway,subway:e8e02d5ac79d,1242059,160418,문학경기장역(그랜드오스티엄웨딩컨벤션),연수구,연수구,선학동,2818575000,37.4349593,126.6983444,valid_epsg3857_to_wgs84,true
20250918,subway,subway:33f9d82739fe,1112569,160418,동막역(인천광역시평생학습관),연수구,연수구,동춘2동,2818579000,37.3981346,126.6736060,valid_epsg3857_to_wgs84,true
20250918,subway,subway:22d85319288e,1664490,160418,국제업무지구역(센트로드),연수구,연수구,송도2동,2818583000,37.4004344,126.6301189,valid_epsg3857_to_wgs84,true
20250918,subway,subway:e5b1a8fea646,1664490,160418,송도달빛축제공원역,연수구,연수구,송도2동,2818583000,37.4071307,126.6259012,valid_epsg3857_to_wgs84,true
20250918,subway,subway:58af06d9638e,generated-58af06d9638e,999999,운연역,남동구,남동구,장수서창동,2820065000,37.4396821,126.7596469,valid_epsg3857_to_wgs84,true
20250918,subway,subway:a60a11a73c86,generated-a60a11a73c86,999999,인천대공원역,남동구,남동구,장수서창동,2820065000,37.4484981,126.7528260,valid_epsg3857_to_wgs84,true
20250918,subway,subway:4528edb27e6d,generated-4528edb27e6d,999999,남동구청역,남동구,남동구,만수6동,2820058300,37.4480084,126.7367238,valid_epsg3857_to_wgs84,true
20250918,subway,subway:e940b7480c92,generated-e940b7480c92,999999,만수역,남동구,남동구,만수5동,2820058200,37.4550317,126.7316860,valid_epsg3857_to_wgs84,true
20250918,subway,subway:60483685990f,generated-60483685990f,999999,모래내시장역,남동구,남동구,구월4동,2820052200,37.4558121,126.7196442,valid_epsg3857_to_wgs84,true
20250918,subway,subway:676b2900d530,generated-676b2900d530,999999,석천사거리역,남동구,남동구,구월2동,2820052000,37.4567875,126.7104286,valid_epsg3857_to_wgs84,true
20250918,subway,subway:94ae3a1d5179,generated-94ae3a1d5179,999999,인천시청역,남동구,남동구,간석1동,2820053000,37.4568850,126.7015816,valid_epsg3857_to_wgs84,true
20250918,subway,subway:7d247e7be280,generated-7d247e7be280,999999,석바위시장역,미추홀구,미추홀구,주안6동,2817767000,37.4577629,126.6923660,valid_epsg3857_to_wgs84,true
20250918,subway,subway:8ebd74b27fb8,generated-8ebd74b27fb8,999999,시민공원역,미추홀구,미추홀구,주안1동,2817762000,37.4584456,126.6811844,valid_epsg3857_to_wgs84,true
20250918,subway,subway:03ff5c7aabe0,generated-03ff5c7aabe0,999999,주안역,미추홀구,미추홀구,주안5동,2817766000,37.4651754,126.6790955,valid_epsg3857_to_wgs84,true
20250918,subway,subway:783ff2e38268,generated-783ff2e38268,999999,주안국가산단역,서구,서해구,가좌3동,2826060000,37.4739525,126.6813073,valid_epsg3857_to_wgs84,true
20250918,subway,subway:fdd3b9b89513,generated-fdd3b9b89513,999999,가재울역,서구,서해구,가좌4동,2826061000,37.4841911,126.6837648,valid_epsg3857_to_wgs84,true
20250918,subway,subway:7f95f481716f,generated-7f95f481716f,999999,인천가좌역,서구,서해구,가좌1동,2826058000,37.4899523,126.6751885,valid_epsg3857_to_wgs84,true
20250918,subway,subway:8debf9741b6e,generated-8debf9741b6e,999999,서부여성회관역,서구,서해구,석남3동,2826056100,37.5002547,126.6758931,valid_epsg3857_to_wgs84,true
20250918,subway,subway:078344b8f1fa,generated-078344b8f1fa,999999,석남역,서구,서해구,석남1동,2826055000,37.5072419,126.6762455,valid_epsg3857_to_wgs84,true
20250918,subway,subway:f1dae613f956,generated-f1dae613f956,999999,가정중앙시장역,서구,서해구,가정1동,2826054200,37.5176395,126.6765920,valid_epsg3857_to_wgs84,true
20250918,subway,subway:1fc151578585,generated-1fc151578585,999999,가정역,서구,서해구,가정1동,2826054200,37.5247964,126.6752481,valid_epsg3857_to_wgs84,true
20250918,subway,subway:95f35752b730,generated-95f35752b730,999999,서구청역,서구,서해구,연희동,2826053000,37.5436751,126.6767840,valid_epsg3857_to_wgs84,true
20250918,subway,subway:5be64b2db110,generated-5be64b2db110,999999,아시아드경기장역,서구,서해구,연희동,2826053000,37.5514383,126.6767840,valid_epsg3857_to_wgs84,true
20250918,subway,subway:8f4f8aa48371,generated-8f4f8aa48371,999999,검바위역,서구,서해구,검암경서동,2826051500,37.5610271,126.6775520,valid_epsg3857_to_wgs84,true
20250918,subway,subway:d880c96b78bd,generated-d880c96b78bd,999999,검암역,서구,서해구,검암경서동,2826051500,37.5687885,126.6756320,valid_epsg3857_to_wgs84,true
20250918,subway,subway:531a3418391e,generated-531a3418391e,999999,독정역,서구,검단구,당하동,2826071000,37.5849175,126.6762080,valid_epsg3857_to_wgs84,true
20250918,subway,subway:52729ef9a966,generated-52729ef9a966,999999,완정역,서구,검단구,당하동,2826071000,37.5927974,126.6729961,valid_epsg3857_to_wgs84,true
20250918,subway,subway:3e7d54b352cd,generated-3e7d54b352cd,999999,마전역,서구,검단구,마전동,2826073000,37.5977199,126.6673340,valid_epsg3857_to_wgs84,true
20250918,subway,subway:cb5172df9e3b,generated-cb5172df9e3b,999999,검단사거리역,서구,검단구,오류왕길동,2826072000,37.6017075,126.6565603,valid_epsg3857_to_wgs84,true
20250918,subway,subway:1105ff903b9c,generated-1105ff903b9c,999999,왕길역,서구,검단구,오류왕길동,2826072000,37.5949160,126.6422479,valid_epsg3857_to_wgs84,true
20250918,subway,subway:bd452ff9b0b8,generated-bd452ff9b0b8,999999,검단오류역,서구,검단구,오류왕길동,2826072000,37.5949783,126.6280141,valid_epsg3857_to_wgs84,true
20250918,subway,subway:8e36ee77795c,generated-8e36ee77795c,999999,계양역,계양구,계양구,계양1동,2824571000,37.5717612,126.7361698,valid_epsg3857_to_wgs84,true
20250918,subway,subway:506b205b3aeb,generated-506b205b3aeb,999999,검암역,서구,서해구,검암경서동,2826051500,37.5692613,126.6736240,valid_epsg3857_to_wgs84,true
20250918,subway,subway:9b15b3db1aec,generated-9b15b3db1aec,999999,청라국제도시역,서구,서해구,청라3동,2826053900,37.5563812,126.6246910,valid_epsg3857_to_wgs84,true
20250918,subway,subway:c2ae8d37253d,generated-c2ae8d37253d,999999,영종역,중구,영종구,영종동,2811062000,37.5120743,126.5244598,valid_epsg3857_to_wgs84,true
20250918,subway,subway:e237acb6dcb9,generated-e237acb6dcb9,999999,운서역,중구,영종구,운서동,2811062800,37.4927840,126.4938771,valid_epsg3857_to_wgs84,true
20250918,subway,subway:e46a18c4edbd,generated-e46a18c4edbd,999999,공항화물청사역,중구,영종구,운서동,2811062800,37.4590989,126.4775486,valid_epsg3857_to_wgs84,true
20250918,subway,subway:8925fa433025,generated-8925fa433025,999999,인천공항1터미널역,중구,영종구,운서동,2811062800,37.4474640,126.4524757,valid_epsg3857_to_wgs84,true
20250918,subway,subway:457545de4a49,generated-457545de4a49,999999,인천공항2터미널역,중구,영종구,운서동,2811062800,37.4688872,126.4333532,valid_epsg3857_to_wgs84,true
20250918,subway,subway:23e1f754dd31,generated-23e1f754dd31,999999,인천공항1터미널역,중구,영종구,운서동,2811062800,37.4477677,126.4521986,valid_epsg3857_to_wgs84,true
20250918,subway,subway:1f4d71798cb2,generated-1f4d71798cb2,999999,장기주차장역,중구,영종구,운서동,2811062800,37.4439235,126.4555498,valid_epsg3857_to_wgs84,true
20250918,subway,subway:8d4709b74c07,generated-8d4709b74c07,999999,합동청사역,중구,영종구,운서동,2811062800,37.4404981,126.4586503,valid_epsg3857_to_wgs84,true
20250918,subway,subway:0f609ff163f2,generated-0f609ff163f2,999999,파라다이스시티역,중구,영종구,운서동,2811062800,37.4371354,126.4598904,valid_epsg3857_to_wgs84,true
20250918,subway,subway:2c73213debb3,generated-2c73213debb3,999999,워터파크역,중구,영종구,용유동,2811063000,37.4291627,126.4341498,valid_epsg3857_to_wgs84,true
20250918,subway,subway:b7c926a612a3,generated-b7c926a612a3,999999,용유역,중구,영종구,용유동,2811063000,37.4247622,126.4236477,valid_epsg3857_to_wgs84,true
20250918,subway,subway:09995190bb99,1502107,160409,산곡역,부평구,부평구,산곡1동,2823757000,37.5086469,126.7030116,valid_epsg3857_to_wgs84,true
20250918,subway,subway:dffb299c953a,1502107,160409,석남역,서구,서해구,석남1동,2826055000,37.5060699,126.6749656,valid_epsg3857_to_wgs84,true
20250918,subway,subway:cfe2fcb2a8f8,generated-cfe2fcb2a8f8,999999,아라역,서구,검단구,아라동,2826074000,37.5922413,126.7133629,valid_epsg3857_to_wgs84,true
20250918,subway,subway:8f9c6aa0a5be,generated-8f9c6aa0a5be,999999,신검단중앙역,서구,검단구,원당동,2826070000,37.6026653,126.6984568,valid_epsg3857_to_wgs84,true
20250918,subway,subway:36f4d88338b7,generated-36f4d88338b7,999999,검단호수공원역,서구,검단구,불로대곡동,2826069000,37.6023894,126.6881009,valid_epsg3857_to_wgs84,true
