source_data_row,reference_date,reference_date_provenance,source_stop_name,source_stop_number,normalized_stop_name,stop_match_key,boardings,alightings,boardings_card,alightings_card,boardings_cash,total_board_alightings,daily_average_board_alightings_reported,match_status,match_candidate_count,same_number_candidate_count,candidate_place_ids,candidate_names,place_id,master_source_id,master_source_date,master_stop_name,source_district,district,dong,latitude,longitude,coordinate_status,valid_wgs84,in_incheon,point_status
55,2026-06-30,portal_metadata_and_filename_not_record_field,KTX광명역4번출구,58057,ktx광명역4번출구,58057|ktx광명역4번출구,3,26,3,26,0,29,0.97,matched,1,1,bus:213000486,KTX광명역4번출구,bus:213000486,213000486,20260228,KTX광명역4번출구,코드정보 없음,코드정보 없음,소하2동,37.4156756,126.8834350,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope
66,2026-06-30,portal_metadata_and_filename_not_record_field,KT중동지사,55081,kt중동지사,55081|kt중동지사,852,216,852,216,0,1068,35.6,matched,1,1,bus:210000525,KT중동지사,bus:210000525,210000525,20260228,KT중동지사,코드정보 없음,코드정보 없음,중1동,37.5024846,126.7607453,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
67,2026-06-30,portal_metadata_and_filename_not_record_field,KT중동지사,55082,kt중동지사,55082|kt중동지사,229,1193,229,1193,0,1422,47.4,matched,1,1,bus:210000551,KT중동지사,bus:210000551,210000551,20260228,KT중동지사,코드정보 없음,코드정보 없음,중1동,37.5022459,126.7608225,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
78,2026-06-30,portal_metadata_and_filename_not_record_field,LH검단사업본부,42448,lh검단사업본부,42448|lh검단사업본부,7507,7132,7507,7132,0,14639,487.97,unmatched,0,1,bus:168000448,서구영어마을,,,,,,,,,,,false,false,unmatched
79,2026-06-30,portal_metadata_and_filename_not_record_field,LH검단사업본부,42449,lh검단사업본부,42449|lh검단사업본부,5660,6928,5660,6928,0,12588,419.6,unmatched,0,1,bus:168000449,서구영어마을,,,,,,,,,,,false,false,unmatched
131,2026-06-30,portal_metadata_and_filename_not_record_field,가산디지털단지역9번출구,18106,가산디지털단지역9번출구,18106|가산디지털단지역9번출구,9,1950,9,1950,0,1959,65.3,unmatched,0,1,bus:117000020,가산디지털단지역,,,,,,,,,,,false,false,unmatched
132,2026-06-30,portal_metadata_and_filename_not_record_field,가산디지털단지역9번출구,18107,가산디지털단지역9번출구,18107|가산디지털단지역9번출구,1777,32,1777,32,0,1809,60.3,unmatched,0,1,bus:117000021,가산디지털단지역,,,,,,,,,,,false,false,unmatched
135,2026-06-30,portal_metadata_and_filename_not_record_field,가오대입구,80033,가오대입구,80033|가오대입구,105,321,105,321,0,426,14.2,matched,1,1,bus:232000661,가오대입구,bus:232000661,232000661,20260228,가오대입구,코드정보 없음,코드정보 없음,양촌면,37.6550094,126.6148009,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
136,2026-06-30,portal_metadata_and_filename_not_record_field,가오대입구,80034,가오대입구,80034|가오대입구,67,617,67,617,0,684,22.8,matched,1,1,bus:232000660,가오대입구,bus:232000660,232000660,20260228,가오대입구,코드정보 없음,코드정보 없음,양촌면,37.6551588,126.6145795,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
151,2026-06-30,portal_metadata_and_filename_not_record_field,가정2지구3단지아파트,89626,가정2지구3단지아파트,89626|가정2지구3단지아파트,488,424,488,424,0,912,30.4,unmatched,0,0,,,,,,,,,,,,,false,false,unmatched
152,2026-06-30,portal_metadata_and_filename_not_record_field,가정2지구3단지아파트,89627,가정2지구3단지아파트,89627|가정2지구3단지아파트,308,308,308,308,0,616,20.53,unmatched,0,0,,,,,,,,,,,,,false,false,unmatched
163,2026-06-30,portal_metadata_and_filename_not_record_field,가정로사거리,89625,가정로사거리,89625|가정로사거리,1425,2156,1425,2156,0,3581,119.37,unmatched,0,0,,,,,,,,,,,,,false,false,unmatched
299,2026-06-30,portal_metadata_and_filename_not_record_field,강남역도시에빛,31076,강남역도시에빛,31076|강남역도시에빛,5321,7325,5321,7325,0,12646,421.53,matched,1,1,bus:121000937,강남역도시에빛,bus:121000937,121000937,20260228,강남역도시에빛,코드정보 없음,코드정보 없음,서초2동,37.4948274,127.0289776,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope
300,2026-06-30,portal_metadata_and_filename_not_record_field,강남역서초현대타워앞,31016,강남역서초현대타워앞,31016|강남역서초현대타워앞,52695,32604,52695,32604,0,85299,2843.3,matched,1,1,bus:121000541,강남역서초현대타워앞,bus:121000541,121000541,20260228,강남역서초현대타워앞,코드정보 없음,코드정보 없음,서초2동,37.4966615,127.0280283,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope
303,2026-06-30,portal_metadata_and_filename_not_record_field,강서구청사거리.서울디지털대학교(중),16007,강서구청사거리서울디지털대학교중,16007|강서구청사거리서울디지털대학교중,1247,506,1247,506,0,1753,58.43,matched,1,1,bus:115000588,강서구청사거리.서울디지털대학교(중),bus:115000588,115000588,20260228,강서구청사거리.서울디지털대학교(중),기타,기타,서울시,37.5549143,126.8553659,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope
304,2026-06-30,portal_metadata_and_filename_not_record_field,강서구청사거리.서울디지털대학교(중),16008,강서구청사거리서울디지털대학교중,16008|강서구청사거리서울디지털대학교중,740,1402,740,1402,0,2142,71.4,matched,1,1,bus:115000589,강서구청사거리.서울디지털대학교(중),bus:115000589,115000589,20260228,강서구청사거리.서울디지털대학교(중),기타,기타,서울시,37.5551732,126.8543077,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope
357,2026-06-30,portal_metadata_and_filename_not_record_field,개화119안전센터,25023,개화119안전센터,25023|개화119안전센터,24,1505,24,1505,0,1529,50.97,matched,1,1,bus:115000071,개화119안전센터,bus:115000071,115000071,20260228,개화119안전센터,코드정보 없음,코드정보 없음,방화제2동,37.5751050,126.8021962,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
358,2026-06-30,portal_metadata_and_filename_not_record_field,개화119안전센터,25024,개화119안전센터,25024|개화119안전센터,1465,25,1465,25,0,1490,49.67,matched,1,1,bus:115000070,개화119안전센터,bus:115000070,115000070,20260228,개화119안전센터,코드정보 없음,코드정보 없음,방화제2동,37.5753134,126.8025317,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
359,2026-06-30,portal_metadata_and_filename_not_record_field,개화역1번출구.개화검문소,25030,개화역1번출구개화검문소,25030|개화역1번출구개화검문소,453,8402,453,8402,0,8855,295.17,matched,1,1,bus:115000073,개화역1번출구.개화검문소,bus:115000073,115000073,20260228,개화역1번출구.개화검문소,코드정보 없음,코드정보 없음,방화2동,37.5784169,126.7999761,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
360,2026-06-30,portal_metadata_and_filename_not_record_field,개화역1번출구.개화검문소,25031,개화역1번출구개화검문소,25031|개화역1번출구개화검문소,2993,408,2993,408,0,3401,113.37,matched,1,1,bus:115000072,개화역1번출구.개화검문소,bus:115000072,115000072,20260228,개화역1번출구.개화검문소,코드정보 없음,코드정보 없음,방화2동,37.5782389,126.8005191,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
361,2026-06-30,portal_metadata_and_filename_not_record_field,개화역광역환승센터,25182,개화역광역환승센터,25182|개화역광역환승센터,1202,2151,1202,2151,0,3353,111.77,matched,1,1,bus:115000320,개화역광역환승센터,bus:115000320,115000320,20260228,개화역광역환승센터,코드정보 없음,코드정보 없음,방화2동,37.5783983,126.7976048,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
369,2026-06-30,portal_metadata_and_filename_not_record_field,거여목체육공원,41674,거여목체육공원,41674|거여목체육공원,4,39,4,39,0,43,1.43,unmatched,0,0,,,,,,,,,,,,,false,false,unmatched
387,2026-06-30,portal_metadata_and_filename_not_record_field,걸포북변역.국민연금공단,35560,걸포북변역국민연금공단,35560|걸포북변역국민연금공단,719,5368,719,5368,0,6087,202.9,matched,1,1,bus:232000605,걸포북변역.국민연금공단,bus:232000605,232000605,20260228,걸포북변역.국민연금공단,기타,기타,북변동,37.6314926,126.7056170,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
388,2026-06-30,portal_metadata_and_filename_not_record_field,걸포북변역.국민연금공단,35610,걸포북변역국민연금공단,35610|걸포북변역국민연금공단,4629,782,4629,782,0,5411,180.37,matched,1,2,bus:232000673,걸포북변역.국민연금공단,bus:232000673,232000673,20260228,걸포북변역.국민연금공단,기타,기타,걸포동,37.6318074,126.7057616,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
389,2026-06-30,portal_metadata_and_filename_not_record_field,걸포사거리.김포우리병원,35657,걸포사거리김포우리병원,35657|걸포사거리김포우리병원,171,847,171,847,0,1018,33.93,matched,1,2,bus:232000739,걸포사거리.김포우리병원,bus:232000739,232000739,20260228,걸포사거리.김포우리병원,기타,기타,북변동,37.6305051,126.7103975,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
390,2026-06-30,portal_metadata_and_filename_not_record_field,걸포사거리.우리병원,35561,걸포사거리우리병원,35561|걸포사거리우리병원,1053,495,1053,495,0,1548,51.6,matched,1,1,bus:232000606,걸포사거리.우리병원,bus:232000606,232000606,20260228,걸포사거리.우리병원,기타,기타,북변동,37.6311400,126.7100156,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
406,2026-06-30,portal_metadata_and_filename_not_record_field,검단구청.검단소방서,42428,검단구청검단소방서,42428|검단구청검단소방서,2769,4491,2769,4491,0,7260,242,unmatched,0,1,bus:168000428,검단소방서,,,,,,,,,,,false,false,unmatched
407,2026-06-30,portal_metadata_and_filename_not_record_field,검단구청.검단소방서,42431,검단구청검단소방서,42431|검단구청검단소방서,768,2931,768,2931,0,3699,123.3,unmatched,0,1,bus:168000431,검단소방서,,,,,,,,,,,false,false,unmatched
408,2026-06-30,portal_metadata_and_filename_not_record_field,검단구청.검단소방서후문,89550,검단구청검단소방서후문,89550|검단구청검단소방서후문,106,460,106,460,0,566,18.87,unmatched,0,1,bus:168001550,검단소방서후문,,,,,,,,,,,false,false,unmatched
428,2026-06-30,portal_metadata_and_filename_not_record_field,검단사거리,42423,검단사거리,42423|검단사거리,14669,11013,14669,11013,0,25682,856.07,unmatched,0,1,bus:168000423,검단사거리(구.검단출장소),,,,,,,,,,,false,false,unmatched
429,2026-06-30,portal_metadata_and_filename_not_record_field,검단사거리,42424,검단사거리,42424|검단사거리,5158,9321,5158,9321,0,14479,482.63,unmatched,0,1,bus:168000424,검단사거리(구.검단출장소),,,,,,,,,,,false,false,unmatched
512,2026-06-30,portal_metadata_and_filename_not_record_field,경기국제통상고.포도마을뉴서울.중앙공원,55042,경기국제통상고포도마을뉴서울중앙공원,55042|경기국제통상고포도마을뉴서울중앙공원,631,1834,631,1834,0,2465,82.17,matched,1,1,bus:210000289,경기국제통상고.포도마을뉴서울.중앙공원,bus:210000289,210000289,20260228,경기국제통상고.포도마을뉴서울.중앙공원,코드정보 없음,코드정보 없음,중1동,37.5009576,126.7622642,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
513,2026-06-30,portal_metadata_and_filename_not_record_field,경기국제통상고.포도마을뉴서울.중앙공원,55043,경기국제통상고포도마을뉴서울중앙공원,55043|경기국제통상고포도마을뉴서울중앙공원,1283,989,1283,989,0,2272,75.73,matched,1,1,bus:210000044,경기국제통상고.포도마을뉴서울.중앙공원,bus:210000044,210000044,20260228,경기국제통상고.포도마을뉴서울.중앙공원,코드정보 없음,코드정보 없음,중1동,37.5011584,126.7626646,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
560,2026-06-30,portal_metadata_and_filename_not_record_field,경연초중학교·청라호반써밋,89285,경연초중학교청라호반써밋,89285|경연초중학교청라호반써밋,2249,2283,2249,2283,0,4532,151.07,unmatched,0,1,bus:168001285,경연초중학교·호반베르디움6차,,,,,,,,,,,false,false,unmatched
588,2026-06-30,portal_metadata_and_filename_not_record_field,계룡리슈빌,55225,계룡리슈빌,55225|계룡리슈빌,5857,2576,5857,2576,0,8433,281.1,matched,1,1,bus:210000218,계룡리슈빌,bus:210000218,210000218,20260228,계룡리슈빌,코드정보 없음,코드정보 없음,중1동,37.5036878,126.7698395,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
611,2026-06-30,portal_metadata_and_filename_not_record_field,계양1동주민자치센터,41675,계양1동주민자치센터,41675|계양1동주민자치센터,15,572,15,572,0,587,19.57,unmatched,0,0,,,,,,,,,,,,,false,false,unmatched
673,2026-06-30,portal_metadata_and_filename_not_record_field,고다니마을9단지,80362,고다니마을9단지,80362|고다니마을9단지,119,106,119,106,0,225,7.5,matched,1,1,bus:232000710,고다니마을9단지,bus:232000710,232000710,20260228,고다니마을9단지,코드정보 없음,코드정보 없음,양촌면,37.6533862,126.6273290,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
688,2026-06-30,portal_metadata_and_filename_not_record_field,고속터미널,31017,고속터미널,31017|고속터미널,22792,512,22792,512,0,23304,776.8,matched,1,1,bus:121000019,고속터미널,bus:121000019,121000019,20260228,고속터미널,코드정보 없음,코드정보 없음,반포3동,37.5064139,127.0048113,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope
689,2026-06-30,portal_metadata_and_filename_not_record_field,고속터미널(중),31018,고속터미널중,31018|고속터미널중,869,32133,869,32133,0,33002,1100.07,unmatched,0,1,bus:121000020,고속터미널,,,,,,,,,,,false,false,unmatched
700,2026-06-30,portal_metadata_and_filename_not_record_field,고창마을.KCC,80328,고창마을kcc,80328|고창마을kcc,305,245,305,245,0,550,18.33,matched,1,1,bus:232000709,고창마을.KCC,bus:232000709,232000709,20260228,고창마을.KCC,코드정보 없음,코드정보 없음,김포2동,37.6472344,126.6629670,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
712,2026-06-30,portal_metadata_and_filename_not_record_field,고촌역,80061,고촌역,80061|고촌역,5233,1862,5233,1862,0,7095,236.5,matched,1,1,bus:232000356,고촌역,bus:232000356,232000356,20260228,고촌역,기타,기타,고촌면,37.6005286,126.7708339,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
713,2026-06-30,portal_metadata_and_filename_not_record_field,고촌역,80062,고촌역,80062|고촌역,1895,7569,1895,7569,0,9464,315.47,matched,1,1,bus:232000432,고촌역,bus:232000432,232000432,20260228,고촌역,기타,기타,고촌면,37.6017087,126.7702525,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
714,2026-06-30,portal_metadata_and_filename_not_record_field,고합아파트,70036,고합아파트,70036|고합아파트,223,193,223,193,0,416,13.87,matched,1,1,bus:224000192,고합아파트,bus:224000192,224000192,20260228,고합아파트,코드정보 없음,코드정보 없음,정왕4동,37.3591041,126.7267669,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
727,2026-06-30,portal_metadata_and_filename_not_record_field,공구상가.간동입구,80021,공구상가간동입구,80021|공구상가간동입구,958,139,958,139,0,1097,36.57,matched,1,1,bus:232000270,공구상가.간동입구,bus:232000270,232000270,20260228,공구상가.간동입구,코드정보 없음,코드정보 없음,대곶면,37.6537595,126.5954712,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
728,2026-06-30,portal_metadata_and_filename_not_record_field,공군회관,19255,공군회관,19255|공군회관,694,24,694,24,0,718,23.93,matched,1,1,bus:118000170,공군회관,bus:118000170,118000170,20260228,공군회관,기타,기타,신길7동,37.5098859,126.9240694,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope
729,2026-06-30,portal_metadata_and_filename_not_record_field,공군회관,20107,공군회관,20107|공군회관,50,1275,50,1275,0,1325,44.17,matched,1,1,bus:119000021,공군회관,bus:119000021,119000021,20260228,공군회관,기타,기타,대방동,37.5101801,126.9245830,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope
747,2026-06-30,portal_metadata_and_filename_not_record_field,공덕역6번출구,14149,공덕역6번출구,14149|공덕역6번출구,1392,710,1392,710,0,2102,70.07,matched,1,1,bus:113000058,공덕역6번출구,bus:113000058,113000058,20260228,공덕역6번출구,기타,기타,마포구,37.5430694,126.9533927,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope
771,2026-06-30,portal_metadata_and_filename_not_record_field,공항중학교,16307,공항중학교,16307|공항중학교,81,9,81,9,0,90,3,matched,1,1,bus:115000210,공항중학교,bus:115000210,115000210,20260228,공항중학교,기타,기타,공항동,37.5632321,126.8162977,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
773,2026-06-30,portal_metadata_and_filename_not_record_field,공항중학교.마곡엠밸리9단지,16308,공항중학교마곡엠밸리9단지,16308|공항중학교마곡엠밸리9단지,6,153,6,153,0,159,5.3,matched,1,1,bus:115000211,공항중학교.마곡엠밸리9단지,bus:115000211,115000211,20260228,공항중학교.마곡엠밸리9단지,기타,기타,마곡동,37.5623814,126.8166761,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
799,2026-06-30,portal_metadata_and_filename_not_record_field,광명역IC출입(미정차),53042,광명역ic출입미정차,53042|광명역ic출입미정차,1,0,1,0,0,1,0.03,matched,1,1,bus:277103208,광명역IC출입(미정차),bus:277103208,277103208,20260228,광명역IC출입(미정차),코드정보 없음,코드정보 없음,박달2동,37.4073867,126.8802615,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope
808,2026-06-30,portal_metadata_and_filename_not_record_field,교대역,31013,교대역,31013|교대역,18797,23245,18797,23245,0,42042,1401.4,matched,1,1,bus:121000929,교대역,bus:121000929,121000929,20260228,교대역,코드정보 없음,코드정보 없음,서초제1동,37.4941788,127.0159090,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope
837,2026-06-30,portal_metadata_and_filename_not_record_field,구두물입구,35219,구두물입구,35219|구두물입구,281,350,281,350,0,631,21.03,matched,1,2,bus:232000021,구두물입구,bus:232000021,232000021,20260228,구두물입구,기타,기타,김정동,37.6232730,126.6973685,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
838,2026-06-30,portal_metadata_and_filename_not_record_field,구래리,80006,구래리,80006|구래리,490,1443,490,1443,0,1933,64.43,matched,1,1,bus:232000572,구래리,bus:232000572,232000572,20260228,구래리,코드정보 없음,코드정보 없음,양촌면,37.6357330,126.6277634,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
839,2026-06-30,portal_metadata_and_filename_not_record_field,구래리,80007,구래리,80007|구래리,1786,618,1786,618,0,2404,80.13,matched,1,1,bus:232000611,구래리,bus:232000611,232000611,20260228,구래리,코드정보 없음,코드정보 없음,양촌면,37.6360011,126.6272953,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
840,2026-06-30,portal_metadata_and_filename_not_record_field,구래역,80337,구래역,80337|구래역,9065,18782,9065,18782,0,27847,928.23,matched,1,1,bus:232000725,구래역,bus:232000725,232000725,20260228,구래역,코드정보 없음,코드정보 없음,양촌면,37.6449371,126.6287865,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
841,2026-06-30,portal_metadata_and_filename_not_record_field,구래역,80338,구래역,80338|구래역,20444,9500,20444,9500,0,29944,998.13,matched,1,1,bus:232000724,구래역,bus:232000724,232000724,20260228,구래역,코드정보 없음,코드정보 없음,양촌면,37.6450577,126.6290084,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
844,2026-06-30,portal_metadata_and_filename_not_record_field,구로디지털단지역,17229,구로디지털단지역,17229|구로디지털단지역,341,2,341,2,0,343,11.43,matched,1,1,bus:116000138,구로디지털단지역,bus:116000138,116000138,20260228,구로디지털단지역,기타,기타,구로구(구로동),37.4833280,126.9015760,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope
845,2026-06-30,portal_metadata_and_filename_not_record_field,구로디지털단지역(중),21002,구로디지털단지역중,21002|구로디지털단지역중,7,218,7,218,0,225,7.5,matched,1,1,bus:120000674,구로디지털단지역(중),bus:120000674,120000674,20260228,구로디지털단지역(중),기타,기타,관악구(신림동),37.4840027,126.9025174,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope
849,2026-06-30,portal_metadata_and_filename_not_record_field,구반포역.세화고등학교,31031,구반포역세화고등학교,31031|구반포역세화고등학교,2151,36,2151,36,0,2187,72.9,matched,1,1,bus:121000023,구반포역.세화고등학교,bus:121000023,121000023,20260228,구반포역.세화고등학교,코드정보 없음,코드정보 없음,반포본동,37.5016633,126.9880393,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope
850,2026-06-30,portal_metadata_and_filename_not_record_field,구봉도입구,62035,구봉도입구,62035|구봉도입구,26,342,26,342,0,368,12.27,matched,1,1,bus:217000379,구봉도입구,bus:217000379,217000379,20260228,구봉도입구,코드정보 없음,코드정보 없음,대부동,37.2749805,126.5694294,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
851,2026-06-30,portal_metadata_and_filename_not_record_field,구봉도입구,62037,구봉도입구,62037|구봉도입구,311,38,311,38,0,349,11.63,matched,1,1,bus:217000380,구봉도입구,bus:217000380,217000380,20260228,구봉도입구,코드정보 없음,코드정보 없음,대부동,37.2749536,126.5696605,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
868,2026-06-30,portal_metadata_and_filename_not_record_field,구월동트레이더스,92085,구월동트레이더스,92085|구월동트레이더스,116,74,116,74,0,190,6.33,unmatched,0,0,,,,,,,,,,,,,false,false,unmatched
869,2026-06-30,portal_metadata_and_filename_not_record_field,구월동트레이더스,92086,구월동트레이더스,92086|구월동트레이더스,68,188,68,188,0,256,8.53,unmatched,0,0,,,,,,,,,,,,,false,false,unmatched
908,2026-06-30,portal_metadata_and_filename_not_record_field,국궁장앞,70151,국궁장앞,70151|국궁장앞,45,198,45,198,0,243,8.1,matched,1,1,bus:224000963,국궁장앞,bus:224000963,224000963,20260228,국궁장앞,코드정보 없음,코드정보 없음,정왕4동,37.3521175,126.7105107,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
994,2026-06-30,portal_metadata_and_filename_not_record_field,금강마을,55066,금강마을,55066|금강마을,2228,2393,2228,2393,0,4621,154.03,matched,1,1,bus:210000631,금강마을,bus:210000631,210000631,20260228,금강마을,코드정보 없음,코드정보 없음,중1동,37.5079716,126.7587399,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
995,2026-06-30,portal_metadata_and_filename_not_record_field,금강마을,55068,금강마을,55068|금강마을,4873,1041,4873,1041,0,5914,197.13,matched,1,1,bus:210000106,금강마을,bus:210000106,210000106,20260228,금강마을,코드정보 없음,코드정보 없음,중1동,37.5079746,126.7593515,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
1015,2026-06-30,portal_metadata_and_filename_not_record_field,금산어린이집,35953,금산어린이집,35953|금산어린이집,4,1,4,1,0,5,0.17,unmatched,0,0,,,,,,,,,,,,,false,false,unmatched
1026,2026-06-30,portal_metadata_and_filename_not_record_field,금천패션아울렛사거리.W몰,18114,금천패션아울렛사거리w몰,18114|금천패션아울렛사거리w몰,7,357,7,357,0,364,12.13,matched,1,1,bus:117000028,금천패션아울렛사거리.W몰,bus:117000028,117000028,20260228,금천패션아울렛사거리.W몰,기타,기타,금천구,37.4776910,126.8877180,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope
1056,2026-06-30,portal_metadata_and_filename_not_record_field,기업은행앞,70152,기업은행앞,70152|기업은행앞,151,57,151,57,0,208,6.93,matched,1,1,bus:224000958,기업은행앞,bus:224000958,224000958,20260228,기업은행앞,코드정보 없음,코드정보 없음,정왕4동,37.3518620,126.7105777,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
1081,2026-06-30,portal_metadata_and_filename_not_record_field,길훈4차아파트,80040,길훈4차아파트,80040|길훈4차아파트,7,296,7,296,0,303,10.1,matched,1,1,bus:232000344,길훈4차아파트,bus:232000344,232000344,20260228,길훈4차아파트,코드정보 없음,코드정보 없음,사우동,37.6152169,126.7256021,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
1082,2026-06-30,portal_metadata_and_filename_not_record_field,길훈4차아파트,80041,길훈4차아파트,80041|길훈4차아파트,365,4,365,4,0,369,12.3,matched,1,1,bus:232000354,길훈4차아파트,bus:232000354,232000354,20260228,길훈4차아파트,코드정보 없음,코드정보 없음,사우동,37.6152987,126.7253949,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
1089,2026-06-30,portal_metadata_and_filename_not_record_field,김포공항국내선,25029,김포공항국내선,25029|김포공항국내선,787,2236,787,2236,0,3023,100.77,matched,1,1,bus:115000601,김포공항국내선,bus:115000601,115000601,20260228,김포공항국내선,코드정보 없음,코드정보 없음,공항동,37.5583909,126.8047025,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
1090,2026-06-30,portal_metadata_and_filename_not_record_field,김포공항국내선,25091,김포공항국내선,25091|김포공항국내선,472,74,472,74,0,546,18.2,matched,1,1,bus:115000602,김포공항국내선,bus:115000602,115000602,20260228,김포공항국내선,코드정보 없음,코드정보 없음,공항동,37.5602784,126.8019767,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
1091,2026-06-30,portal_metadata_and_filename_not_record_field,김포공항국제선,25006,김포공항국제선,25006|김포공항국제선,565,3894,565,3894,0,4459,148.63,matched,1,1,bus:115000283,김포공항국제선,bus:115000283,115000283,20260228,김포공항국제선,코드정보 없음,코드정보 없음,공항동,37.5652605,126.8011033,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
1092,2026-06-30,portal_metadata_and_filename_not_record_field,김포공항국제선,25164,김포공항국제선,25164|김포공항국제선,177,158,177,158,0,335,11.17,matched,1,1,bus:115000562,김포공항국제선,bus:115000562,115000562,20260228,김포공항국제선,코드정보 없음,코드정보 없음,방화2동,37.5653875,126.8011351,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
1093,2026-06-30,portal_metadata_and_filename_not_record_field,김포대학입구,80257,김포대학입구,80257|김포대학입구,872,124,872,124,0,996,33.2,matched,1,1,bus:232000596,김포대학입구,bus:232000596,232000596,20260228,김포대학입구,코드정보 없음,코드정보 없음,월곶면,37.7244109,126.5369177,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
1094,2026-06-30,portal_metadata_and_filename_not_record_field,김포대학입구,80258,김포대학입구,80258|김포대학입구,80,909,80,909,0,989,32.97,matched,1,1,bus:232000597,김포대학입구,bus:232000597,232000597,20260228,김포대학입구,코드정보 없음,코드정보 없음,월곶면,37.7236810,126.5373228,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
1095,2026-06-30,portal_metadata_and_filename_not_record_field,김포초교,80028,김포초교,80028|김포초교,84,477,84,477,0,561,18.7,matched,1,1,bus:232000333,김포초교,bus:232000333,232000333,20260228,김포초교,기타,기타,김포1동,37.6256957,126.7115674,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
1096,2026-06-30,portal_metadata_and_filename_not_record_field,김포초교,80030,김포초교,80030|김포초교,457,40,457,40,0,497,16.57,matched,1,1,bus:232000327,김포초교,bus:232000327,232000327,20260228,김포초교,코드정보 없음,코드정보 없음,김포1동,37.6264863,126.7101125,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
1097,2026-06-30,portal_metadata_and_filename_not_record_field,김포한강신협,80032,김포한강신협,80032|김포한강신협,803,975,803,975,0,1778,59.27,matched,1,1,bus:232000300,김포한강신협,bus:232000300,232000300,20260228,김포한강신협,기타,기타,양촌면,37.6536645,126.6238485,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
