source_stop_number,source_stop_name,normalized_stop_name,stop_match_key,match_status,match_candidate_count,same_number_candidate_count,candidate_place_ids,candidate_names,place_id,master_source_id,master_stop_name,source_district,district,dong,latitude,longitude,coordinate_status,valid_wgs84,in_incheon,point_status,source_dates,route_row_count,distinct_route_count,distinct_route_number_count,distinct_route_direction_count,distinct_direction_count,directions,route_ids,route_numbers,major_via_yes_row_count
0,관악IC(미정차),관악ic미정차,0|관악ic미정차,matched,1,8,bus:277104695,관악IC(미정차),bus:277104695,277104695,관악IC(미정차),기타,기타,신림동,37.4688325,126.9472045,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,하행,168000057,M6461,0
0,금천(미정차),금천미정차,0|금천미정차,ambiguous,2,8,bus:277102909;bus:277104692,금천(미정차),,,,,,,,,,false,false,ambiguous,2025-12-31,2,1,1,2,2,상행;하행,168000057,M6461,0
0,봉천터널진입(미정차),봉천터널진입미정차,0|봉천터널진입미정차,matched,1,8,bus:277104694,봉천터널진입(미정차),bus:277104694,277104694,봉천터널진입(미정차),기타,기타,봉천동,37.4699218,126.9499806,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,상행,168000057,M6461,0
0,사당IC진입(미정차),사당ic진입미정차,0|사당ic진입미정차,matched,1,8,bus:277103904,사당IC진입(미정차),bus:277103904,277103904,사당IC진입(미정차),기타,기타,사당동,37.4702860,126.9833045,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,하행,168000057,M6461,0
0,사당IC출입(미정차),사당ic출입미정차,0|사당ic출입미정차,matched,1,8,bus:277103902,사당IC출입(미정차),bus:277103902,277103902,사당IC출입(미정차),기타,기타,봉천동,37.4703566,126.9842955,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,상행,168000057,M6461,0
0,소하JC(미정차),소하jc미정차,0|소하jc미정차,matched,1,8,bus:277102910,소하JC(미정차),bus:277102910,277102910,소하JC(미정차),기타,기타,소하동,37.4394900,126.8985433,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,하행,168000057,M6461,0
11002,종근당.충정로역,종근당충정로역,11002|종근당충정로역,matched,1,1,bus:101000015,종근당.충정로역,bus:101000015,101000015,종근당.충정로역,코드정보 없음,코드정보 없음,중림동,37.5596180,126.9645567,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,상행,165000335,1800,1
11013,서울역,서울역,11013|서울역,matched,1,1,bus:101000250,서울역,bus:101000250,101000250,서울역,코드정보 없음,코드정보 없음,회현동,37.5572066,126.9718214,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,상행,165000335,1800,0
11014,송내고교입구,송내고교입구,11014|송내고교입구,matched,1,1,bus:210000102,송내고교입구,bus:210000102,210000102,송내고교입구,코드정보 없음,코드정보 없음,상2동,37.4889937,126.7446845,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,하행,165000067,302,0
11015,송내고교입구,송내고교입구,11015|송내고교입구,matched,1,1,bus:210000171,송내고교입구,bus:210000171,210000171,송내고교입구,코드정보 없음,코드정보 없음,상2동,37.4887508,126.7448815,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,2,2,2,2,1,상행,165000067;165000452,302;302B,1
11020,자동차매매단지,자동차매매단지,11020|자동차매매단지,matched,1,1,bus:210000246,자동차매매단지,bus:210000246,210000246,자동차매매단지,코드정보 없음,코드정보 없음,상2동,37.4888157,126.7475787,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,2,2,2,2,1,상행,165000067;165000452,302;302B,0
11021,자동차매매단지,자동차매매단지,11021|자동차매매단지,matched,1,1,bus:210000245,자동차매매단지,bus:210000245,210000245,자동차매매단지,코드정보 없음,코드정보 없음,상2동,37.4890787,126.7473962,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,하행,165000067,302,0
11099,다정한마을.레미안아파트,다정한마을레미안아파트,11099|다정한마을레미안아파트,matched,1,1,bus:210000204,다정한마을.레미안아파트,bus:210000204,210000204,다정한마을.레미안아파트,코드정보 없음,코드정보 없음,상3동,37.5153761,126.7575819,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,상행,165000335,1800,1
11105,다정한마을.레미안아파트,다정한마을레미안아파트,11105|다정한마을레미안아파트,matched,1,1,bus:210000201,다정한마을.레미안아파트,bus:210000201,210000201,다정한마을.레미안아파트,코드정보 없음,코드정보 없음,상3동,37.5154756,126.7586698,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,하행,165000335,1800,0
11187,덕유마을.설악마을,덕유마을설악마을,11187|덕유마을설악마을,matched,1,1,bus:210000059,덕유마을.설악마을,bus:210000059,210000059,덕유마을.설악마을,기타,기타,중1동,37.5094020,126.7697611,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,하행,165000054,80,0
11449,부천테크노파크401동앞,부천테크노파크401동앞,11449|부천테크노파크401동앞,matched,1,1,bus:210000392,부천테크노파크401동앞,bus:210000392,210000392,부천테크노파크401동앞,코드정보 없음,코드정보 없음,,37.5178506,126.7646449,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,상행,165000335,1800,1
13142,신촌역2호선,신촌역2호선,13142|신촌역2호선,matched,1,1,bus:112000059,신촌역2호선,bus:112000059,112000059,신촌역2호선,기타,기타,서울시,37.5564453,126.9404490,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,하행,169000037,3000,1
13302,부천테크노파크301동앞,부천테크노파크301동앞,13302|부천테크노파크301동앞,matched,1,1,bus:212000187,부천테크노파크301동앞,bus:212000187,212000187,부천테크노파크301동앞,코드정보 없음,코드정보 없음,,37.5181034,126.7643502,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,하행,165000335,1800,0
14001,마포역,마포역,14001|마포역,matched,1,1,bus:113000001,마포역,bus:113000001,113000001,마포역,코드정보 없음,코드정보 없음,마포구,37.5408885,126.9478621,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,상행,161000015,M6751,1
14002,마포역,마포역,14002|마포역,matched,1,1,bus:113000002,마포역,bus:113000002,113000002,마포역,기타,기타,마포구,37.5402406,126.9466090,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,하행,161000015,M6751,1
14012,합정역(중),합정역중,14012|합정역중,matched,1,1,bus:113000412,합정역(중),bus:113000412,113000412,합정역(중),기타,기타,서울시,37.5497223,126.9139384,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,13,13,13,13,1,하행,165000145;165000146;165000147;165000148;165000149;165000150;165000151;165000152;165000154;165000381;165000409;165000421;169000037,1000;1100;1101;1200;1300;1301;1302;1400;1500;1601;3000;M6628;M6724,0
14096,홍대입구역(가상),홍대입구역가상,14096|홍대입구역가상,matched,1,1,bus:113000505,홍대입구역(가상),bus:113000505,113000505,홍대입구역(가상),기타,기타,동교동,37.5552735,126.9217895,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,10,10,10,10,1,상행,165000145;165000146;165000147;165000148;165000149;165000150;165000154;165000381;165000409;165000421,1000;1100;1101;1200;1300;1301;1302;1601;M6628;M6724,0
14097,홍대입구역(가상),홍대입구역가상,14097|홍대입구역가상,matched,1,1,bus:113000506,홍대입구역(가상),bus:113000506,113000506,홍대입구역(가상),기타,기타,동교동,37.5586370,126.9259802,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,6,6,6,6,1,하행,165000148;165000149;165000150;165000381;165000409;165000421,1200;1300;1301;1302;M6628;M6724,0
14098,합정역(가상),합정역가상,14098|합정역가상,matched,1,1,bus:113000508,합정역(가상),bus:113000508,113000508,합정역(가상),기타,기타,서교동,37.5479780,126.9098580,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,10,10,10,10,1,상행,165000145;165000146;165000147;165000148;165000149;165000150;165000154;165000381;165000409;165000421,1000;1100;1101;1200;1300;1301;1302;1601;M6628;M6724,0
14099,합정역(가상),합정역가상,14099|합정역가상,matched,1,1,bus:113000509,합정역(가상),bus:113000509,113000509,합정역(가상),기타,기타,서교동,37.5513393,126.9162277,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,12,12,12,12,1,하행,165000145;165000146;165000147;165000148;165000149;165000150;165000151;165000152;165000154;165000381;165000409;165000421,1000;1100;1101;1200;1300;1301;1302;1400;1500;1601;M6628;M6724,0
14149,공덕역6번출구,공덕역6번출구,14149|공덕역6번출구,matched,1,1,bus:113000058,공덕역6번출구,bus:113000058,113000058,공덕역6번출구,기타,기타,마포구,37.5430694,126.9533927,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,상행,161000015,M6751,1
14220,합정역,합정역,14220|합정역,matched,1,1,bus:113000129,합정역,bus:113000129,113000129,합정역,코드정보 없음,코드정보 없음,마포구,37.5500243,126.9149458,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,2,2,2,2,1,상행,165000151;165000152,1400;1500,0
16001,염창역.서울도시가스(중),염창역서울도시가스중,16001|염창역서울도시가스중,matched,1,1,bus:115000001,염창역.서울도시가스(중),bus:115000001,115000001,염창역.서울도시가스(중),기타,기타,서울시,37.5470785,126.8757558,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,2,2,2,2,1,하행,168000059;169000037,3000;M6659,0
16002,염창역.서울도시가스(중),염창역서울도시가스중,16002|염창역서울도시가스중,matched,1,1,bus:115000002,염창역.서울도시가스(중),bus:115000002,115000002,염창역.서울도시가스(중),기타,기타,서울시,37.5469007,126.8749105,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,2,2,2,2,1,상행,168000059;169000037,3000;M6659,0
16007,강서구청사거리.서울디지털대학교(중),강서구청사거리서울디지털대학교중,16007|강서구청사거리서울디지털대학교중,matched,1,1,bus:115000588,강서구청사거리.서울디지털대학교(중),bus:115000588,115000588,강서구청사거리.서울디지털대학교(중),기타,기타,서울시,37.5549143,126.8553659,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,하행,169000037,3000,0
16008,강서구청사거리.서울디지털대학교(중),강서구청사거리서울디지털대학교중,16008|강서구청사거리서울디지털대학교중,matched,1,1,bus:115000589,강서구청사거리.서울디지털대학교(중),bus:115000589,115000589,강서구청사거리.서울디지털대학교(중),기타,기타,서울시,37.5551732,126.8543077,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,상행,169000037,3000,0
16013,발산역(중),발산역중,16013|발산역중,matched,1,1,bus:115000594,발산역(중),bus:115000594,115000594,발산역(중),기타,기타,서울시,37.5585651,126.8387422,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,하행,169000037,3000,0
16015,송정역(중),송정역중,16015|송정역중,matched,1,1,bus:115000633,송정역(중),bus:115000633,115000633,송정역(중),기타,기타,서울시,37.5613960,126.8109660,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,하행,169000037,3000,0
16017,발산역(중),발산역중,16017|발산역중,matched,1,1,bus:115000893,발산역(중),bus:115000893,115000893,발산역(중),기타,기타,서울시,37.5585479,126.8375920,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,상행,169000037,3000,1
16018,마곡역(중),마곡역중,16018|마곡역중,matched,1,1,bus:115000895,마곡역(중),bus:115000895,115000895,마곡역(중),기타,기타,서울시,37.5596711,126.8275292,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,하행,169000037,3000,0
16019,마곡역(중),마곡역중,16019|마곡역중,matched,1,1,bus:115000896,마곡역(중),bus:115000896,115000896,마곡역(중),기타,기타,서울시,37.5596560,126.8262080,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,상행,169000037,3000,0
16021,마곡동로사거리(중),마곡동로사거리중,16021|마곡동로사거리중,matched,1,1,bus:115000923,마곡동로사거리(중),bus:115000923,115000923,마곡동로사거리(중),기타,기타,서울시,37.5590453,126.8339440,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,하행,169000037,3000,0
16022,마곡동로사거리(중),마곡동로사거리중,16022|마곡동로사거리중,matched,1,1,bus:115000922,마곡동로사거리(중),bus:115000922,115000922,마곡동로사거리(중),기타,기타,서울시,37.5590561,126.8325653,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,상행,169000037,3000,0
16147,화곡역,화곡역,16147|화곡역,matched,1,1,bus:115000051,화곡역,bus:115000051,115000051,화곡역,코드정보 없음,코드정보 없음,화곡7동,37.5410884,126.8388466,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,2,1,1,2,2,상행;하행,165000377,7700,0
16307,공항중학교,공항중학교,16307|공항중학교,matched,1,1,bus:115000210,공항중학교,bus:115000210,115000210,공항중학교,기타,기타,공항동,37.5632321,126.8162977,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,하행,168000047,86,0
16308,공항중학교.마곡엠밸리9단지,공항중학교마곡엠밸리9단지,16308|공항중학교마곡엠밸리9단지,matched,1,1,bus:115000211,공항중학교.마곡엠밸리9단지,bus:115000211,115000211,공항중학교.마곡엠밸리9단지,기타,기타,마곡동,37.5623814,126.8166761,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,상행,168000047,86,0
16386,마곡나루역5번출구.서울식물원,마곡나루역5번출구서울식물원,16386|마곡나루역5번출구서울식물원,matched,1,1,bus:115000937,마곡나루역5번출구.서울식물원,bus:115000937,115000937,마곡나루역5번출구.서울식물원,기타,기타,마곡동,37.5654156,126.8275056,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,2,2,2,2,1,하행,166000021;166000022,931;9731,0
16394,신방화역5번출구,신방화역5번출구,16394|신방화역5번출구,matched,1,1,bus:115000897,신방화역5번출구,bus:115000897,115000897,신방화역5번출구,기타,기타,마곡동,37.5673624,126.8174016,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,2,2,2,2,1,상행,166000021;166000022,931;9731,0
16396,마곡나루역1번출구,마곡나루역1번출구,16396|마곡나루역1번출구,matched,1,1,bus:115000898,마곡나루역1번출구,bus:115000898,115000898,마곡나루역1번출구,기타,기타,마곡동,37.5667537,126.8257940,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,2,2,2,2,1,상행,166000021;166000022,931;9731,2
16423,마곡역2번출구,마곡역2번출구,16423|마곡역2번출구,unmatched,0,0,,,,,,,,,,,,false,false,unmatched,2025-12-31,2,2,2,2,1,하행,166000021;166000022,931;9731,0
16704,신방화역7번출구,신방화역7번출구,16704|신방화역7번출구,matched,1,1,bus:115000642,신방화역7번출구,bus:115000642,115000642,신방화역7번출구,기타,기타,방화동,37.5666302,126.8163992,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,상행,168000047,86,1
17122,지밸리비즈플라자.이마트구로점,지밸리비즈플라자이마트구로점,17122|지밸리비즈플라자이마트구로점,matched,1,1,bus:116000036,지밸리비즈플라자.이마트구로점,bus:116000036,116000036,지밸리비즈플라자.이마트구로점,기타,기타,구로구(구로동),37.4841332,126.8966625,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,하행,168000060,M6660,0
17127,지하이시티.보건지소.치매센터,지하이시티보건지소치매센터,17127|지하이시티보건지소치매센터,matched,1,1,bus:116000041,지하이시티.보건지소.치매센터,bus:116000041,116000041,지하이시티.보건지소.치매센터,기타,기타,구로구(구로동),37.4817835,126.8926450,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,하행,168000060,M6660,0
17229,구로디지털단지역,구로디지털단지역,17229|구로디지털단지역,matched,1,1,bus:116000138,구로디지털단지역,bus:116000138,116000138,구로디지털단지역,기타,기타,구로구(구로동),37.4833280,126.9015760,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,하행,168000060,M6660,0
17725,디지털1단지,디지털1단지,17725|디지털1단지,matched,1,1,bus:116000441,디지털1단지,bus:116000441,116000441,디지털1단지,기타,기타,구로구,37.4837525,126.8948844,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,상행,168000060,M6660,0
18106,가산디지털단지역9번출구,가산디지털단지역9번출구,18106|가산디지털단지역9번출구,unmatched,0,1,bus:117000020,가산디지털단지역,,,,,,,,,,false,false,unmatched,2025-12-31,1,1,1,1,1,상행,168000060,M6660,0
18107,가산디지털단지역9번출구,가산디지털단지역9번출구,18107|가산디지털단지역9번출구,unmatched,0,1,bus:117000021,가산디지털단지역,,,,,,,,,,false,false,unmatched,2025-12-31,1,1,1,1,1,하행,168000060,M6660,0
18108,"디지털3단지,월드벤처센터",디지털3단지월드벤처센터,18108|디지털3단지월드벤처센터,matched,1,1,bus:117000022,"디지털3단지,월드벤처센터",bus:117000022,117000022,"디지털3단지,월드벤처센터",기타,기타,금천구(가산동),37.4788947,126.8793984,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,상행,168000060,M6660,0
18110,디지털3단지사거리,디지털3단지사거리,18110|디지털3단지사거리,matched,1,1,bus:117000024,디지털3단지사거리,bus:117000024,117000024,디지털3단지사거리,기타,기타,금천구(가산동),37.4766823,126.8806211,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,하행,168000060,M6660,0
18114,금천패션아울렛사거리.W몰,금천패션아울렛사거리w몰,18114|금천패션아울렛사거리w몰,matched,1,1,bus:117000028,금천패션아울렛사거리.W몰,bus:117000028,117000028,금천패션아울렛사거리.W몰,기타,기타,금천구,37.4776910,126.8877180,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,상행,168000060,M6660,0
18388,대부고교차로,대부고교차로,18388|대부고교차로,matched,1,1,bus:217000427,대부고교차로,bus:217000427,217000427,대부고교차로,기타,기타,대부동,37.2457040,126.5775330,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,상행,168000029,790B,0
18389,대부도서관,대부도서관,18389|대부도서관,matched,1,1,bus:217000429,대부도서관,bus:217000429,217000429,대부도서관,기타,기타,대부동,37.2415940,126.5836035,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,상행,168000029,790B,0
18391,대부도서관,대부도서관,18391|대부도서관,matched,1,1,bus:217000441,대부도서관,bus:217000441,217000441,대부도서관,기타,기타,대부동,37.2417701,126.5836100,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,하행,168000028,790A,0
18392,부대앞,부대앞,18392|부대앞,matched,1,1,bus:217000468,부대앞,bus:217000468,217000468,부대앞,기타,기타,대부남동,37.2245870,126.5645468,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,3,3,3,3,1,하행,168000010;168000028;168000029,790;790A;790B,0
18397,부대앞,부대앞,18397|부대앞,matched,1,1,bus:217000469,부대앞,bus:217000469,217000469,부대앞,기타,기타,대부남동,37.2247220,126.5645564,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,3,3,3,3,1,상행,168000010;168000028;168000029,790;790A;790B,0
18780,패션단지,패션단지,18780|패션단지,matched,1,1,bus:117000312,패션단지,bus:117000312,117000312,패션단지,기타,기타,금천구(가산동),37.4784256,126.8885557,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,하행,168000060,M6660,0
18804,흥성리,흥성리,18804|흥성리,matched,1,1,bus:217000540,흥성리,bus:217000540,217000540,흥성리,기타,기타,대부남동,37.2258725,126.5545375,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,3,3,3,3,1,상행,168000010;168000028;168000029,790;790A;790B,0
18805,육골,육골,18805|육골,matched,1,1,bus:217000541,육골,bus:217000541,217000541,육골,기타,기타,대부남동,37.2258480,126.5681731,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,3,3,3,3,1,상행,168000010;168000028;168000029,790;790A;790B,0
19007,여의도환승센터,여의도환승센터,19007|여의도환승센터,matched,1,1,bus:118000007,여의도환승센터,bus:118000007,118000007,여의도환승센터,기타,기타,영등포구,37.5255598,126.9242303,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,상행,161000015,M6751,1
19013,보라매역.동작세무서,보라매역동작세무서,19013|보라매역동작세무서,matched,1,1,bus:118000013,보라매역.동작세무서,bus:118000013,118000013,보라매역.동작세무서,기타,기타,영등포구,37.4989570,126.9201539,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,하행,161000015,M6751,1
19017,여의도환승센터,여의도환승센터,19017|여의도환승센터,matched,1,1,bus:118000513,여의도환승센터,bus:118000513,118000513,여의도환승센터,기타,기타,여의도동,37.5255074,126.9241563,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,상행,168000059,M6659,0
19019,당산역광역환승센터,당산역광역환승센터,19019|당산역광역환승센터,matched,1,1,bus:118000621,당산역광역환승센터,bus:118000621,118000621,당산역광역환승센터,기타,기타,당산동,37.5365556,126.9031113,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,2,2,2,2,1,상행,165000146;165000147,1100;1101,0
19152,여의도공원1번출입구,여의도공원1번출입구,19152|여의도공원1번출입구,matched,1,1,bus:118000067,여의도공원1번출입구,bus:118000067,118000067,여의도공원1번출입구,기타,기타,여의도동,37.5236027,126.9203409,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,하행,168000059,M6659,0
19155,여의도역6번출구,여의도역6번출구,19155|여의도역6번출구,matched,1,1,bus:118000070,여의도역6번출구,bus:118000070,118000070,여의도역6번출구,기타,기타,영등포구,37.5207530,126.9247539,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,하행,161000015,M6751,1
19156,여의도역5번출구,여의도역5번출구,19156|여의도역5번출구,matched,1,1,bus:118000071,여의도역5번출구,bus:118000071,118000071,여의도역5번출구,기타,기타,영등포구,37.5213645,126.9248306,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,상행,161000015,M6751,1
19158,한국거래소,한국거래소,19158|한국거래소,matched,1,1,bus:118000073,한국거래소,bus:118000073,118000073,한국거래소,기타,기타,여의도동,37.5236559,126.9270556,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,하행,168000059,M6659,0
19175,당산역.삼성래미안아파트,당산역삼성래미안아파트,19175|당산역삼성래미안아파트,matched,1,1,bus:118000090,당산역.삼성래미안아파트,bus:118000090,118000090,당산역.삼성래미안아파트,기타,기타,여의도동,37.5332277,126.9035571,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,하행,168000059,M6659,0
19255,공군회관,공군회관,19255|공군회관,matched,1,1,bus:118000170,공군회관,bus:118000170,118000170,공군회관,기타,기타,신길7동,37.5098859,126.9240694,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,하행,161000015,M6751,1
19283,유진투자증권.파이낸셜뉴스신문,유진투자증권파이낸셜뉴스신문,19283|유진투자증권파이낸셜뉴스신문,matched,1,1,bus:118000198,유진투자증권.파이낸셜뉴스신문,bus:118000198,118000198,유진투자증권.파이낸셜뉴스신문,기타,기타,여의도동,37.5254203,126.9271204,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,하행,161000015,M6751,1
19290,여의도역3번출구,여의도역3번출구,19290|여의도역3번출구,matched,1,1,bus:118000203,여의도역3번출구,bus:118000203,118000203,여의도역3번출구,기타,기타,여의도동,37.5231554,126.9231631,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,하행,168000059,M6659,0
19645,당산역.지하철2호선,당산역지하철2호선,19645|당산역지하철2호선,matched,1,1,bus:118900067,당산역.지하철2호선,bus:118900067,118900067,당산역.지하철2호선,기타,기타,당산동6가,37.5347988,126.9024223,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,상행,168000059,M6659,0
19996,당산119안전센터.당산역,당산119안전센터당산역,19996|당산119안전센터당산역,matched,1,1,bus:118000501,당산119안전센터.당산역,bus:118000501,118000501,당산119안전센터.당산역,기타,기타,당산동,37.5350641,126.8998461,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,하행,168000059,M6659,0
20005,동작세무서,동작세무서,20005|동작세무서,matched,1,1,bus:119000005,동작세무서,bus:119000005,119000005,동작세무서,기타,기타,동작구,37.4980994,126.9201991,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,상행,161000015,M6751,1
20107,공군회관,공군회관,20107|공군회관,matched,1,1,bus:119000021,공군회관,bus:119000021,119000021,공군회관,기타,기타,대방동,37.5101801,126.9245830,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,상행,161000015,M6751,1
21002,구로디지털단지역(중),구로디지털단지역중,21002|구로디지털단지역중,matched,1,1,bus:120000674,구로디지털단지역(중),bus:120000674,120000674,구로디지털단지역(중),기타,기타,관악구(신림동),37.4840027,126.9025174,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,상행,168000060,M6660,0
22003,창서초등학교.현대백화점,창서초등학교현대백화점,22003|창서초등학교현대백화점,matched,1,1,bus:112000176,창서초등학교.현대백화점,bus:112000176,112000176,창서초등학교.현대백화점,코드정보 없음,코드정보 없음,창천동,37.5568646,126.9325621,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,하행,169000037,3000,0
22009,신분당선강남역(중),신분당선강남역중,22009|신분당선강남역중,matched,1,1,bus:121000009,신분당선강남역(중),bus:121000009,121000009,신분당선강남역(중),기타,기타,서울시,37.4959134,127.0285565,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,상행,164000007,M6458,0
22010,신분당선강남역(중),신분당선강남역중,22010|신분당선강남역중,matched,1,1,bus:121000010,신분당선강남역(중),bus:121000010,121000010,신분당선강남역(중),기타,기타,서울시,37.4950716,127.0290821,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope,2025-12-31,1,1,1,1,1,하행,164000007,M6458,0
